id id_match mass_original mass_match distance_ckpc/h shared_fraction
63923 27449 1.7561280727386475 2.7574357986450195 1710.552490234375 0.0122
63923 1854 1.7561280727386475 6.0370330810546875 1806.89599609375 0.0263
63923 1836 1.7561280727386475 6498.970703125 998.979736328125 0.3817
208841 6275 1.554424524307251 1.7237757444381714 160.7769775390625 0.1545
208841 58352 1.554424524307251 0.14163504540920258 628.3936767578125 0.0132
208841 6346 1.554424524307251 0.25611117482185364 664.0169677734375 0.0063
208841 51883 1.554424524307251 0.33441606163978577 704.7608032226562 0.0097
208841 6252 1.554424524307251 2062.582275390625 583.6408081054688 0.4556
411450 12088 3.7415647506713867 7.473484992980957 80.55380249023438 0.0332
411450 12087 3.7415647506713867 288.23419189453125 16.995779037475586 0.3797
411450 31778 3.7415647506713867 1.7711430788040161 1238.1605224609375 0.0076
411450 29323 3.7415647506713867 1.996381402015686 1447.1005859375 0.0099
411450 26361 3.7415647506713867 3.3846654891967773 1645.8956298828125 0.0119
63938 1921 1.7414679527282715 1.271263837814331 87.5364990234375 0.1430
63938 120463 1.7414679527282715 0.07081752270460129 468.3500061035156 0.0078
63938 1955 1.7414679527282715 0.8216995596885681 695.4610595703125 0.0789
63938 1846 1.7414679527282715 6.053610324859619 885.1031494140625 0.0018
63938 1836 1.7414679527282715 6498.970703125 874.3673706054688 0.5840
294880 8732 1.6091549396514893 8.117271423339844 195.7111053466797 0.0610
294880 8729 1.6091549396514893 65.48339080810547 86.01126861572266 0.1969
294880 16828 1.6091549396514893 61.17547607421875 956.7864990234375 0.0883
294880 13512 1.6091549396514893 133.04371643066406 1180.0491943359375 0.1557
294880 8728 1.6091549396514893 1165.9498291015625 543.316162109375 0.1556
504559 15626 123.36649322509766 123.75654602050781 18.70331573486328 0.2160
504559 18600 123.36649322509766 32.94700622558594 956.9322509765625 0.0492
504559 19874 123.36649322509766 18.089431762695312 1504.220947265625 0.0265
504559 22757 123.36649322509766 8.63078784942627 1609.447509765625 0.0142
504559 20766 123.36649322509766 14.319281578063965 1892.4461669921875 0.0192
184937 5516 8.610880851745605 4.242676734924316 429.550048828125 0.0056
184937 5515 8.610880851745605 4.246243000030518 487.2203369140625 0.0049
184937 5512 8.610880851745605 8.019969940185547 853.0126953125 0.0124
184937 5501 8.610880851745605 2634.59423828125 224.52699279785156 0.5425
184937 26248 8.610880851745605 3.847165584564209 1415.399169921875 0.0050
96799 2828 3.605994462966919 3.735978364944458 5.848787307739258 0.1044
96799 43917 3.605994462966919 0.45566582679748535 1206.5323486328125 0.0133
96799 28638 3.605994462966919 2.3976852893829346 1677.279296875 0.0293
96799 53895 3.605994462966919 0.2203211784362793 1828.9329833984375 0.0065
96799 2793 3.605994462966919 4719.396484375 770.1309814453125 0.1414
63935 1840 1.7278708219528198 38.37779235839844 186.2900390625 0.0458
63935 1848 1.7278708219528198 12.986072540283203 453.3492126464844 0.0172
63935 17589 1.7278708219528198 29.946975708007812 1769.2271728515625 0.0107
63935 17590 1.7278708219528198 8.326492309570312 1773.804443359375 0.0062
63935 1836 1.7278708219528198 6498.970703125 358.0054931640625 0.2851
220607 7215 2.350450038909912 2.4196414947509766 132.26292419433594 0.0091
220607 25129 2.350450038909912 4.242576599121094 1119.219482421875 0.0406
220607 12560 2.350450038909912 203.67324829101562 1926.7030029296875 0.1159
220607 12561 2.350450038909912 5.537941932678223 1989.2198486328125 0.0372
220607 7205 2.350450038909912 2008.780029296875 174.6821746826172 0.6564
515297 15876 4.589286804199219 3.967433214187622 55.30644226074219 0.1961
515297 15875 4.589286804199219 118.91828155517578 256.7803955078125 0.2592
515297 27866 4.589286804199219 2.679966688156128 693.731201171875 0.0509
515297 21923 4.589286804199219 2.1523871421813965 791.6058959960938 0.0125
515297 21922 4.589286804199219 6.244349956512451 896.456298828125 0.1812
208833 6274 2.054748058319092 2.0650076866149902 21.773700714111328 0.1247
208833 37207 2.054748058319092 0.3934306800365448 480.7010803222656 0.0237
208833 6254 2.054748058319092 12.918736457824707 719.0206298828125 0.0086
208833 24904 2.054748058319092 4.374244213104248 1681.4615478515625 0.0107
208833 6252 2.054748058319092 2062.582275390625 356.0248107910156 0.3190
63919 1888 2.027703285217285 2.4005043506622314 220.31724548339844 0.0452
63919 1977 2.027703285217285 0.6343573927879333 327.222412109375 0.0121
63919 1848 2.027703285217285 12.986072540283203 758.9697875976562 0.0180
63919 1857 2.027703285217285 5.5028076171875 1488.1279296875 0.0532
63919 1836 2.027703285217285 6498.970703125 716.8043212890625 0.6785
51 61 3.423945188522339 3.5970263481140137 418.9913024902344 0.0401
51 4 3.423945188522339 32.8795166015625 755.7598876953125 0.1437
51 45235 3.423945188522339 0.2324351817369461 1516.4127197265625 0.0027
51 43021 3.423945188522339 0.5271971225738525 1936.1298828125 0.0040
51 0 3.423945188522339 14055.1455078125 488.98724365234375 0.5754
408538 28539 1.6653465032577515 1.8590220212936401 60.42174530029297 0.1736
408538 32579 1.6653465032577515 0.26163139939308167 196.67845153808594 0.0250
408538 47610 1.6653465032577515 0.2439270168542862 617.026611328125 0.0201
408538 40281 1.6653465032577515 0.6550620794296265 817.450439453125 0.0109
408538 12287 1.6653465032577515 279.15313720703125 424.6789245605469 0.0287
294877 8742 2.2243149280548096 1.4428050518035889 57.21975326538086 0.0716
294877 8731 2.2243149280548096 14.741168022155762 103.10669708251953 0.0167
294877 8752 2.2243149280548096 0.5665401816368103 419.4373779296875 0.0283
294877 16829 2.2243149280548096 0.9035475254058838 1478.593994140625 0.0119
294877 8728 2.2243149280548096 1165.9498291015625 336.50006103515625 0.5277
143892 4261 6.069615840911865 10.87779426574707 101.7649917602539 0.0590
143892 4410 6.069615840911865 0.2610945999622345 235.97344970703125 0.0015
143892 4385 6.069615840911865 0.338350385427475 278.0099182128906 0.0020
143892 46173 6.069615840911865 0.4701496362686157 1647.072509765625 0.0028
143892 4250 6.069615840911865 2832.8662109375 200.81260681152344 0.5667
9 9 19.816450119018555 17.387569427490234 400.5561218261719 0.0365
9 178 19.816450119018555 0.8799869418144226 552.9425659179688 0.0021
9 153 19.816450119018555 1.1424471139907837 662.5162963867188 0.0028
9 44 19.816450119018555 5.727214813232422 1716.1923828125 0.0134
9 0 19.816450119018555 14055.1455078125 1093.7110595703125 0.5542
96784 2803 6.926148891448975 10.76608657836914 455.5393371582031 0.0005
96784 2798 6.926148891448975 11.660796165466309 682.1241455078125 0.0005
96784 2795 6.926148891448975 52.998138427734375 1224.9364013671875 0.0021
96784 2797 6.926148891448975 32.50447082519531 1426.7509765625 0.0014
96784 2793 6.926148891448975 4719.396484375 726.059814453125 0.1651
398786 11963 3.2061476707458496 4.435103416442871 428.2215270996094 0.0029
398786 23451 3.2061476707458496 6.675407409667969 1028.7315673828125 0.0040
398786 11962 3.2061476707458496 332.416259765625 181.81326293945312 0.1689
398786 20494 3.2061476707458496 17.84292221069336 1617.8328857421875 0.0110
398786 18620 3.2061476707458496 33.681617736816406 1714.1822509765625 0.0165
516102 15169 6.415865898132324 5.867903709411621 19.439144134521484 0.0124
516102 15168 6.415865898132324 111.89173126220703 149.54132080078125 0.1867
516102 23597 6.415865898132324 4.854928016662598 300.9708251953125 0.0107
516102 24203 6.415865898132324 5.1724324226379395 845.1842651367188 0.0112
516102 21738 6.415865898132324 12.676933288574219 1105.1282958984375 0.0189
352429 10364 2.083918333053589 1.9824244976043701 10.697920799255371 0.1315
352429 48910 2.083918333053589 0.1947481781244278 142.2543487548828 0.0133
352429 10373 2.083918333053589 0.42188534140586853 411.2831726074219 0.0287
352429 23282 2.083918333053589 8.023916244506836 1422.7171630859375 0.1693
352429 10360 2.083918333053589 616.8782958984375 458.1372375488281 0.2878
375079 11375 2.1707327365875244 2.1005959510803223 37.21997833251953 0.0186
375079 18004 2.1707327365875244 3.1590359210968018 1079.47314453125 0.0252
375079 18003 2.1707327365875244 35.82527160644531 1096.3013916015625 0.1146
375079 31703 2.1707327365875244 1.507103681564331 1960.2039794921875 0.0065
375079 11370 2.1707327365875244 366.46990966796875 343.327880859375 0.0196
264901 7796 1.6578425168991089 17.75878143310547 180.73873901367188 0.0233
264901 7795 1.6578425168991089 40.88834762573242 123.78427124023438 0.0174
264901 7802 1.6578425168991089 5.371403694152832 410.56024169921875 0.0079
264901 7793 1.6578425168991089 49.84661865234375 597.4334716796875 0.0106
264901 7792 1.6578425168991089 1503.5352783203125 217.84210205078125 0.4750
294876 8729 2.401986837387085 65.48339080810547 907.860595703125 0.0069
294876 16828 2.401986837387085 61.17547607421875 1418.3553466796875 0.0065
294876 13513 2.401986837387085 27.509931564331055 1743.143310546875 0.0027
294876 13512 2.401986837387085 133.04371643066406 1684.8260498046875 0.0135
294876 8728 2.401986837387085 1165.9498291015625 375.7579650878906 0.1174
454173 13908 1.5326062440872192 1.6925601959228516 36.95919418334961 0.3171
454173 13922 1.5326062440872192 0.12983211874961853 468.48175048828125 0.0221
454173 42080 1.5326062440872192 0.45834672451019287 473.6517333984375 0.0251
454173 13906 1.5326062440872192 126.8648910522461 147.37881469726562 0.0630
454173 17019 1.5326062440872192 57.899723052978516 1704.2127685546875 0.0487
477328 14427 123.72003173828125 121.0625991821289 7.219539642333984 0.0553
477328 13429 123.72003173828125 187.68374633789062 818.8203735351562 0.0560
477328 15787 123.72003173828125 78.39534759521484 1517.9373779296875 0.0396
477328 15201 123.72003173828125 78.49308013916016 1528.6827392578125 0.0274
477328 14391 123.72003173828125 145.43289184570312 1825.9493408203125 0.0646
482155 15045 151.69337463378906 148.7493133544922 21.547889709472656 0.1180
482155 24437 151.69337463378906 4.99143123626709 573.8233642578125 0.0039
482155 17184 151.69337463378906 54.14225387573242 1060.1929931640625 0.0283
482155 24666 151.69337463378906 4.668784141540527 1095.8978271484375 0.0037
482155 13786 151.69337463378906 219.27427673339844 1166.7821044921875 0.1401
229941 6864 3.867995262145996 38.70268249511719 40.03596878051758 0.0004
229941 6867 3.867995262145996 23.69099998474121 552.579345703125 0.0002
229941 6866 3.867995262145996 29.48243522644043 871.8898315429688 0.0003
229941 6863 3.867995262145996 51.934967041015625 889.853515625 0.0005
229941 6862 3.867995262145996 1927.3516845703125 443.3757629394531 0.0161
444136 12638 4.298011302947998 5.869519233703613 13.91958999633789 0.2329
444136 12637 4.298011302947998 16.18333625793457 79.00019836425781 0.0099
444136 12636 4.298011302947998 204.70118713378906 71.41175842285156 0.3100
444136 43566 4.298011302947998 0.44654381275177 394.5072021484375 0.0097
444136 32237 4.298011302947998 1.323129653930664 936.6348876953125 0.0552
143907 4258 1.7117263078689575 32.15347671508789 310.00537109375 0.0132
143907 4253 1.7117263078689575 117.92346954345703 259.20819091796875 0.0459
143907 4251 1.7117263078689575 344.1466369628906 1337.0535888671875 0.0345
143907 17060 1.7117263078689575 61.80274963378906 1768.1077880859375 0.0029
143907 4250 1.7117263078689575 2832.8662109375 255.1931610107422 0.2987
338452 10015 1.8011306524276733 8.585200309753418 279.4461975097656 0.0010
338452 18476 1.8011306524276733 34.08037567138672 1433.687255859375 0.0060
338452 26696 1.8011306524276733 3.1220569610595703 1536.7750244140625 0.0006
338452 21876 1.8011306524276733 11.110671043395996 1558.2322998046875 0.0019
338452 10014 1.8011306524276733 694.1384887695312 299.86669921875 0.1173
63941 1838 1.491856336593628 56.996124267578125 339.3290710449219 0.0005
63941 1842 1.491856336593628 39.00200271606445 416.5782165527344 0.0003
63941 15893 1.491856336593628 116.60169219970703 1230.8348388671875 0.0010
63941 15183 1.491856336593628 102.8506088256836 1704.14208984375 0.0008
63941 1836 1.491856336593628 6498.970703125 482.8550720214844 0.0402
63915 1879 3.33976149559021 3.211496114730835 16.652400970458984 0.0704
63915 1987 3.33976149559021 0.5964779853820801 1142.869140625 0.0125
63915 1988 3.33976149559021 0.592676043510437 1251.4893798828125 0.0130
63915 29692 3.33976149559021 1.8565819263458252 1458.3138427734375 0.0403
63915 1836 3.33976149559021 6498.970703125 519.0164794921875 0.3386
345873 10252 15.819756507873535 17.875459671020508 64.55036163330078 0.0035
345873 10251 15.819756507873535 541.8869018554688 363.9555358886719 0.0947
345873 13393 15.819756507873535 19.234115600585938 891.7208862304688 0.0038
345873 13392 15.819756507873535 179.36370849609375 970.5234375 0.0346
345873 20157 15.819756507873535 20.45575523376465 994.7941284179688 0.0042
414920 12341 1.6327201128005981 1.8866013288497925 88.16289520263672 0.1970
414920 12344 1.6327201128005981 0.9211351275444031 126.58419036865234 0.0368
414920 12339 1.6327201128005981 73.37030792236328 154.97683715820312 0.1835
414920 50541 1.6327201128005981 0.2478613257408142 858.2020263671875 0.0146
414920 25309 1.6327201128005981 4.393907070159912 957.4869384765625 0.0479
459561 13478 1.8540377616882324 2.2792611122131348 54.030670166015625 0.0952
459561 13486 1.8540377616882324 0.16327372193336487 115.60709381103516 0.0083
459561 13481 1.8540377616882324 0.6176861524581909 240.7217559814453 0.0290
459561 13475 1.8540377616882324 54.68593215942383 242.86302185058594 0.0534
459561 24912 1.8540377616882324 4.923922538757324 799.0070190429688 0.0170
495452 15427 4.491915702819824 5.157129287719727 111.805419921875 0.0099
495452 15426 4.491915702819824 132.1100616455078 163.35926818847656 0.0216
495452 21005 4.491915702819824 14.2181978225708 1241.81494140625 0.0135
495452 20375 4.491915702819824 17.672813415527344 1459.3236083984375 0.0072
495452 22182 4.491915702819824 10.246003150939941 1466.5433349609375 0.0160
117278 3432 3.9681248664855957 83.47866821289062 735.3837890625 0.0049
117278 3434 3.9681248664855957 65.67039489746094 763.8123168945312 0.0039
117278 3431 3.9681248664855957 324.0602111816406 829.5186767578125 0.0194
117278 13346 3.9681248664855957 185.53607177734375 1358.1551513671875 0.0107
117278 3430 3.9681248664855957 3208.470458984375 203.2384033203125 0.1670
93 86 2.480292797088623 2.56354022026062 81.99694061279297 0.0464
93 405 2.480292797088623 0.31145933270454407 362.1868896484375 0.0057
93 360 2.480292797088623 0.3678576648235321 661.1849975585938 0.0067
93 172 2.480292797088623 0.9657236933708191 1184.94140625 0.0175
93 0 2.480292797088623 14055.1455078125 654.3484497070312 0.6875
468591 13549 1.613054871559143 1.5260837078094482 10.712581634521484 0.0599
468591 35828 1.613054871559143 0.9330234527587891 712.34033203125 0.0346
468591 29033 1.613054871559143 2.0351812839508057 724.2998657226562 0.0718
468591 22986 1.613054871559143 8.191975593566895 1793.84130859375 0.0534
468591 33078 1.613054871559143 1.2698018550872803 1796.6357421875 0.0251
368848 11167 1.9799317121505737 2.579028367996216 28.44808006286621 0.2072
368848 11232 1.9799317121505737 0.03934306651353836 228.9365234375 0.0019
368848 11164 1.9799317121505737 13.061402320861816 452.8943786621094 0.1027
368848 89569 1.9799317121505737 0.11016058921813965 1253.587158203125 0.0014
368848 11163 1.9799317121505737 389.5423583984375 222.70962524414062 0.2596
422757 12677 2.7369167804718018 2.540776014328003 48.937557220458984 0.3010
422757 12682 2.7369167804718018 0.6788188815116882 115.97856903076172 0.0422
422757 12712 2.7369167804718018 0.06722389906644821 207.9457550048828 0.0082
422757 12674 2.7369167804718018 228.56163024902344 330.17828369140625 0.2661
422757 63690 2.7369167804718018 0.1711423397064209 1376.9630126953125 0.0104
479943 14566 1.6834107637405396 1.463893175125122 94.31392669677734 0.3389
479943 43433 1.6834107637405396 0.42687228322029114 455.2844543457031 0.0135
479943 72066 1.6834107637405396 0.15933941304683685 593.9498901367188 0.0182
479943 43623 1.6834107637405396 0.5090985894203186 752.2509765625 0.0191
479943 14561 1.6834107637405396 121.83967590332031 212.87156677246094 0.3193
329514 9711 1.8691641092300415 2.1774706840515137 10.138626098632812 0.6324
329514 21737 1.8691641092300415 10.453062057495117 444.7096252441406 0.0720
329514 34616 1.8691641092300415 0.9583897590637207 1718.045654296875 0.0081
329514 9702 1.8691641092300415 804.7525634765625 276.6083679199219 0.0952
264885 7796 31.180198669433594 17.75878143310547 56.41925811767578 0.0281
264885 7804 31.180198669433594 3.008758306503296 130.8655548095703 0.0052
264885 7798 31.180198669433594 10.386100769042969 283.94427490234375 0.0063
264885 7809 31.180198669433594 2.5672218799591064 300.59405517578125 0.0051
264885 7792 31.180198669433594 1503.5352783203125 64.26923370361328 0.6871
375076 11374 2.456524133682251 2.2677414417266846 101.21080017089844 0.1629
375076 11378 2.456524133682251 1.3974645137786865 208.62908935546875 0.0399
375076 11382 2.456524133682251 1.0083155632019043 294.8462829589844 0.0580
375076 32056 2.456524133682251 0.4131022095680237 296.7658386230469 0.0202
375076 11370 2.456524133682251 366.46990966796875 627.35009765625 0.2313
435755 12896 2.163647174835205 2.121760606765747 61.74924850463867 0.1478
435755 12908 2.163647174835205 0.6819506883621216 199.38973999023438 0.0099
435755 12893 2.163647174835205 199.8226776123047 301.8031005859375 0.4511
435755 57206 2.163647174835205 0.2773686349391937 977.5272216796875 0.0199
435755 20916 2.163647174835205 14.849923133850098 1635.825927734375 0.0255
345878 10258 1.9156913757324219 1.8435086011886597 36.33273696899414 0.1440
345878 43711 1.9156913757324219 0.47408396005630493 1404.5018310546875 0.0366
345878 13392 1.9156913757324219 179.36370849609375 1242.3270263671875 0.0303
345878 39468 1.9156913757324219 0.7656539678573608 1784.664794921875 0.0317
345878 10251 1.9156913757324219 541.8869018554688 273.449951171875 0.1927
464165 13859 2.4474732875823975 2.237975835800171 14.077441215515137 0.1408
464165 13870 2.4474732875823975 0.3820314109325409 131.85858154296875 0.0103
464165 13878 2.4474732875823975 0.21245256066322327 273.5566101074219 0.0136
464165 13860 2.4474732875823975 1.5931525230407715 321.7491455078125 0.0909
464165 13857 2.4474732875823975 173.1609344482422 173.69882202148438 0.4261
229947 6875 3.416229248046875 3.495797634124756 32.85920715332031 0.0572
229947 6868 3.416229248046875 8.529537200927734 213.20974731445312 0.0629
229947 6878 3.416229248046875 2.543231964111328 854.2518920898438 0.0348
229947 31430 3.416229248046875 1.5537059307098389 1156.737548828125 0.0165
229947 6862 3.416229248046875 1927.3516845703125 531.224853515625 0.4018
143927 4274 1.473136305809021 2.74194073677063 332.6717224121094 0.0203
143927 4267 1.473136305809021 5.294547080993652 970.236572265625 0.0348
143927 4265 1.473136305809021 7.745132923126221 1593.21484375 0.0551
143927 19278 1.473136305809021 25.289539337158203 1759.8428955078125 0.0356
143927 4250 1.473136305809021 2832.8662109375 690.3556518554688 0.4031
167416 4969 3.6997992992401123 8.986254692077637 424.42852783203125 0.0019
167416 20523 3.6997992992401123 18.566965103149414 686.9443969726562 0.0037
167416 4959 3.6997992992401123 162.26551818847656 350.28900146484375 0.0313
167416 4960 3.6997992992401123 69.41949462890625 1199.875244140625 0.0127
167416 4957 3.6997992992401123 1755.080322265625 1070.2127685546875 0.1435
313699 9242 2.729173183441162 2.738492965698242 45.14997100830078 0.0445
313699 9254 2.729173183441162 0.9118547439575195 743.4141845703125 0.0126
313699 9250 2.729173183441162 1.4228780269622803 900.1680908203125 0.0200
313699 28061 2.729173183441162 2.435668468475342 1333.3193359375 0.0329
313699 9236 2.729173183441162 1080.1285400390625 458.7862854003906 0.3460
503987 14963 113.70697021484375 122.35234069824219 40.82191848754883 0.0010
503987 14964 113.70697021484375 6.453123569488525 123.63057708740234 0.0001
503987 14965 113.70697021484375 2.930074691772461 206.32534790039062 0.0000
503987 21129 113.70697021484375 14.944815635681152 1499.4144287109375 0.0001
503987 22332 113.70697021484375 9.9252347946167 1820.3397216796875 0.0001
282780 8345 23.32552719116211 22.66437339782715 32.42338943481445 0.0038
282780 8344 23.32552719116211 1410.284423828125 389.57403564453125 0.1942
282780 18168 23.32552719116211 41.925209045410156 1393.93310546875 0.0046
282780 14108 23.32552719116211 19.87788200378418 1469.3616943359375 0.0033
282780 14107 23.32552719116211 163.2411651611328 1619.4404296875 0.0276
229959 6885 1.576931357383728 1.3624982833862305 27.549041748046875 0.0424
229959 6908 1.576931357383728 0.6768652200698853 801.826416015625 0.0208
229959 20188 1.576931357383728 12.869922637939453 1224.7103271484375 0.1201
229959 20189 1.576931357383728 6.089954853057861 1354.0450439453125 0.0271
229959 6862 1.576931357383728 1927.3516845703125 663.069580078125 0.3631
486046 14904 138.08274841308594 140.9761199951172 16.171451568603516 0.0708
486046 13906 138.08274841308594 126.8648910522461 1285.285400390625 0.0604
486046 13907 138.08274841308594 77.78646087646484 1671.8089599609375 0.0089
486046 21895 138.08274841308594 10.917720794677734 1733.24267578125 0.0053
486046 22601 138.08274841308594 9.567365646362305 1897.385498046875 0.0038
499024 15231 1.8417437076568604 1.3936636447906494 11.835738182067871 0.0218
499024 15229 1.8417437076568604 90.08586120605469 131.58721923828125 0.3256
499024 33152 1.8417437076568604 1.4175782203674316 677.4929809570312 0.0229
499024 28952 1.8417437076568604 2.0695419311523438 757.0216674804688 0.0209
499024 19935 1.8417437076568604 23.17462730407715 1063.606689453125 0.1691
96783 2808 1.961065649986267 5.801418304443359 411.7239990234375 0.0309
96783 2814 1.961065649986267 3.77315092086792 503.9962158203125 0.0190
96783 24006 1.961065649986267 4.077948093414307 821.9708862304688 0.0213
96783 28016 1.961065649986267 2.3091630935668945 1016.1746215820312 0.0144
96783 2793 1.961065649986267 4719.396484375 165.1956329345703 0.5408
63952 24397 1.4972220659255981 6.30325174331665 827.8397216796875 0.0019
63952 26207 1.4972220659255981 4.1803483963012695 1670.4359130859375 0.0013
63952 1838 1.4972220659255981 56.996124267578125 1838.4959716796875 0.0158
63952 1853 1.4972220659255981 6.388616561889648 1952.02685546875 0.0018
63952 1836 1.4972220659255981 6498.970703125 1459.9552001953125 0.2566
117313 3500 1.7092764377593994 1.61489999294281 26.816463470458984 0.1227
117313 54844 1.7092764377593994 0.21245256066322327 151.83322143554688 0.0164
117313 40111 1.7092764377593994 0.5527700781822205 230.1726531982422 0.0139
117313 3433 1.7092764377593994 65.4676284790039 647.3814086914062 0.1454
117313 3430 1.7092764377593994 3208.470458984375 1095.2269287109375 0.0994
63920 1887 1.9897217750549316 2.1537115573883057 63.823638916015625 0.0855
63920 1837 1.9897217750549316 112.13228607177734 154.16537475585938 0.1415
63920 1845 1.9897217750549316 12.31051254272461 467.3711242675781 0.0472
63920 1852 1.9897217750549316 4.807792663574219 625.3628540039062 0.0001
63920 1836 1.9897217750549316 6498.970703125 757.7196044921875 0.6383
1 2 169.45901489257812 106.65513610839844 181.4775848388672 0.0024
1 5 169.45901489257812 24.71455192565918 745.1455078125 0.0006
1 3 169.45901489257812 28.41268539428711 876.2252197265625 0.0006
1 1 169.45901489257812 146.47567749023438 1028.0489501953125 0.0035
1 0 169.45901489257812 14055.1455078125 605.559326171875 0.2449
10 2 20.289588928222656 106.65513610839844 484.8618469238281 0.0013
10 1 20.289588928222656 146.47567749023438 582.9608154296875 0.0019
10 4 20.289588928222656 32.8795166015625 1348.20947265625 0.0004
10 19015 20.289588928222656 27.794490814208984 1879.10205078125 0.0003
10 0 20.289588928222656 14055.1455078125 650.5523681640625 0.1602
220611 7206 2.7970170974731445 60.28471755981445 710.0651245117188 0.0070
220611 7207 2.7970170974731445 19.309640884399414 763.2201538085938 0.0020
220611 21866 2.7970170974731445 11.571423530578613 1935.4384765625 0.0014
220611 14210 2.7970170974731445 139.30812072753906 1875.01416015625 0.0179
220611 7205 2.7970170974731445 2008.780029296875 437.585693359375 0.2128
289391 8519 4.1773858070373535 7.722548007965088 352.5115966796875 0.0007
289391 8521 4.1773858070373535 9.893707275390625 663.7969970703125 0.0009
289391 8522 4.1773858070373535 8.70648193359375 842.154296875 0.0010
289391 23364 4.1773858070373535 7.5976243019104 1584.868408203125 0.0008
289391 8518 4.1773858070373535 1228.87744140625 467.7223815917969 0.1252
313694 9238 8.438153266906738 7.155186653137207 182.86306762695312 0.0057
313694 9242 8.438153266906738 2.738492965698242 352.5982360839844 0.0032
313694 9236 8.438153266906738 1080.1285400390625 145.0879364013672 0.4007
313694 28061 8.438153266906738 2.435668468475342 1267.7249755859375 0.0027
313694 17968 8.438153266906738 40.237022399902344 1852.16796875 0.0406
499022 15230 13.075711250305176 14.731677055358887 19.241188049316406 0.0142
499022 15229 13.075711250305176 90.08586120605469 114.21607971191406 0.0783
499022 20617 13.075711250305176 16.299850463867188 353.94134521484375 0.0150
499022 21061 13.075711250305176 16.017114639282227 403.7665100097656 0.0165
499022 21773 13.075711250305176 11.863456726074219 1017.2792358398438 0.0117
434359 13240 3.083252191543579 21.10637092590332 612.5406494140625 0.0140
434359 13239 3.083252191543579 210.6281280517578 301.6207275390625 0.1149
434359 15491 3.083252191543579 112.49217224121094 1098.9306640625 0.0753
434359 19892 3.083252191543579 21.803035736083984 1558.1689453125 0.0122
434359 21020 3.083252191543579 12.663931846618652 1934.052734375 0.0079
63880 1934 2.505803346633911 0.37424689531326294 249.73519897460938 0.0033
63880 1862 2.505803346633911 3.218419313430786 270.2254943847656 0.0011
63880 1856 2.505803346633911 2.1299712657928467 329.92034912109375 0.0562
