id id_match mass_original mass_match distance_ckpc/h
117265 3459 12.037808418273926 5.923309326171875 546.56298828125
117265 3430 12.037808418273926 3208.470458984375 615.60400390625
117265 3477 12.037808418273926 3.347212076187134 710.2957763671875
117266 3435 7.024279594421387 52.86943054199219 48.12248611450195
117266 3442 7.024279594421387 15.811898231506348 123.75799560546875
117266 3547 7.024279594421387 0.6867581605911255 207.0742950439453
117266 3430 7.024279594421387 3208.470458984375 907.311767578125
117266 19857 7.024279594421387 20.372995376586914 1216.666259765625
117267 3448 13.038471221923828 12.285967826843262 35.67877960205078
117267 3454 13.038471221923828 9.058992385864258 366.8538513183594
117267 3491 13.038471221923828 1.926109790802002 520.6982421875
117267 3439 13.038471221923828 23.4790096282959 577.8572998046875
117267 3430 13.038471221923828 3208.470458984375 763.8374633789062
117268 3449 10.94411563873291 11.264017105102539 62.828670501708984
117268 3451 10.94411563873291 10.337080001831055 602.23486328125
117268 3438 10.94411563873291 24.836105346679688 672.6524047851562
117268 3430 10.94411563873291 3208.470458984375 860.3865966796875
117268 23375 10.94411563873291 7.712799549102783 2892.5830078125
117269 3450 11.869485855102539 10.860041618347168 54.31753921508789
117269 3431 11.869485855102539 324.0602111816406 207.91400146484375
117269 36560 11.869485855102539 0.7477878928184509 628.8259887695312
117269 3430 11.869485855102539 3208.470458984375 828.3193359375
117269 24407 11.869485855102539 6.132025718688965 2280.8388671875
117270 3451 10.025389671325684 10.337080001831055 63.923851013183594
117270 3432 10.025389671325684 83.47866821289062 265.3597412109375
117270 3438 10.025389671325684 24.836105346679688 314.642578125
117270 3449 10.025389671325684 11.264017105102539 509.8515625
117270 3430 10.025389671325684 3208.470458984375 565.4234008789062
117272 3453 6.618445873260498 7.962318420410156 45.170989990234375
117272 3433 6.618445873260498 65.4676284790039 113.41423797607422
117272 3464 6.618445873260498 4.4357099533081055 201.0704345703125
117272 3430 6.618445873260498 3208.470458984375 531.8916015625
117272 18357 6.618445873260498 47.1408576965332 2561.392578125
117280 3433 4.7277069091796875 65.4676284790039 149.72415161132812
117280 3430 4.7277069091796875 3208.470458984375 716.5152587890625
117280 22274 4.7277069091796875 9.55610466003418 1543.6947021484375
117280 18357 4.7277069091796875 47.1408576965332 2682.29736328125
117280 20296 4.7277069091796875 16.603803634643555 4716.54345703125
117291 3430 2.9976747035980225 3208.470458984375 768.2288208007812
117291 26993 2.9976747035980225 2.834683895111084 1038.8953857421875
117291 3454 2.9976747035980225 9.058992385864258 1337.4669189453125
117291 3448 2.9976747035980225 12.285967826843262 1409.4423828125
117291 18960 2.9976747035980225 31.058061599731445 3451.939697265625
11 12 18.749269485473633 19.180782318115234 47.85732650756836
11 17 18.749269485473633 11.778238296508789 1121.9334716796875
11 0 18.749269485473633 14055.1455078125 1236.9993896484375
11 20575 18.749269485473633 16.984434127807617 3285.7353515625
11 25198 18.749269485473633 4.071926116943359 4294.01171875
143881 4251 382.08575439453125 344.1466369628906 10.907608032226562
143881 4250 382.08575439453125 2832.8662109375 1097.6014404296875
143881 4254 382.08575439453125 56.845821380615234 1362.7257080078125
143881 4253 382.08575439453125 117.92346954345703 1550.2755126953125
143881 16463 382.08575439453125 95.27398681640625 2028.321533203125
143882 4252 244.86952209472656 248.0403289794922 29.5231990814209
143882 4255 244.86952209472656 54.75252914428711 970.6240234375
143882 4250 244.86952209472656 2832.8662109375 1112.64501953125
143882 10134 244.86952209472656 368.91290283203125 4071.109619140625
143882 10135 244.86952209472656 75.53541564941406 4133.29736328125
143883 4253 132.5145263671875 117.92346954345703 121.83599090576172
143883 4250 132.5145263671875 2832.8662109375 444.2807312011719
143883 4252 132.5145263671875 248.0403289794922 836.7637939453125
143883 4251 132.5145263671875 344.1466369628906 1504.837158203125
143883 11370 132.5145263671875 366.46990966796875 4172.70947265625
143884 4254 90.14228820800781 56.845821380615234 72.52497863769531
143884 4253 90.14228820800781 117.92346954345703 184.00172424316406
143884 4250 90.14228820800781 2832.8662109375 403.09136962890625
143884 4251 90.14228820800781 344.1466369628906 1390.7767333984375
143884 16463 90.14228820800781 95.27398681640625 3373.215576171875
143885 4255 65.5335693359375 54.75252914428711 35.30908966064453
143885 4250 65.5335693359375 2832.8662109375 156.00802612304688
143885 4252 65.5335693359375 248.0403289794922 1012.3521728515625
143885 17060 65.5335693359375 61.80274963378906 1824.165771484375
143885 11370 65.5335693359375 366.46990966796875 4389.24365234375
143886 4250 31.312538146972656 2832.8662109375 72.88385009765625
143886 4253 31.312538146972656 117.92346954345703 520.0822143554688
143886 4251 31.312538146972656 344.1466369628906 1102.453369140625
143886 4252 31.312538146972656 248.0403289794922 1145.8736572265625
143886 15278 31.312538146972656 138.3695831298828 1616.1510009765625
143887 4250 46.050941467285156 2832.8662109375 370.7423095703125
143887 4252 46.050941467285156 248.0403289794922 1068.68994140625
143887 4251 46.050941467285156 344.1466369628906 1110.787841796875
143887 15278 46.050941467285156 138.3695831298828 1424.9552001953125
143887 16463 46.050941467285156 95.27398681640625 3071.682373046875
143888 4258 30.446990966796875 32.15347671508789 96.60139465332031
143888 4255 30.446990966796875 54.75252914428711 232.13754272460938
143888 4250 30.446990966796875 2832.8662109375 256.62640380859375
143888 4256 30.446990966796875 34.321388244628906 331.432861328125
143888 4253 30.446990966796875 117.92346954345703 425.5605773925781
143889 4253 8.17883586883545 117.92346954345703 52.77859878540039
143889 4250 8.17883586883545 2832.8662109375 508.1938171386719
143889 17060 8.17883586883545 61.80274963378906 1723.12548828125
143889 21641 8.17883586883545 11.781865119934082 4067.16455078125
143889 11370 8.17883586883545 366.46990966796875 4189.0361328125
143890 4262 14.035447120666504 11.837739944458008 8.070574760437012
143890 4250 14.035447120666504 2832.8662109375 456.9530334472656
143890 30334 14.035447120666504 1.6456599235534668 970.457275390625
143890 4266 14.035447120666504 5.925668716430664 1020.3145141601562
143890 19763 14.035447120666504 20.65440559387207 1395.2425537109375
143893 4265 7.874309062957764 7.745132923126221 36.96519088745117
143893 4250 7.874309062957764 2832.8662109375 940.4991455078125
143893 4274 7.874309062957764 2.74194073677063 1374.1043701171875
143893 4278 7.874309062957764 2.3597495555877686 1565.095947265625
143893 23890 7.874309062957764 5.215471267700195 2000.719970703125
143894 4263 8.404394149780273 9.240922927856445 9.031476020812988
143894 4250 8.404394149780273 2832.8662109375 688.6377563476562
143894 4275 8.404394149780273 2.6158294677734375 708.8525390625
143894 24194 8.404394149780273 5.484289646148682 1170.53125
143894 23793 8.404394149780273 3.576267957687378 1506.1080322265625
143896 4253 5.282432556152344 117.92346954345703 314.6528625488281
143896 4254 5.282432556152344 56.845821380615234 476.7213439941406
143896 4250 5.282432556152344 2832.8662109375 722.8418579101562
143896 17060 5.282432556152344 61.80274963378906 1505.2352294921875
143896 4251 5.282432556152344 344.1466369628906 1773.7110595703125
143897 4270 5.2212324142456055 4.3880295753479 38.54971694946289
143897 4251 5.2212324142456055 344.1466369628906 229.8682098388672
143897 4250 5.2212324142456055 2832.8662109375 1284.7464599609375
143897 21603 5.2212324142456055 2.341961145401001 2495.44189453125
143897 19031 5.2212324142456055 28.94159698486328 3120.8193359375
143898 4251 5.463259220123291 344.1466369628906 294.6952209472656
143898 4250 5.463259220123291 2832.8662109375 1241.045654296875
143898 4257 5.463259220123291 43.0758056640625 1359.3155517578125
143898 4254 5.463259220123291 56.845821380615234 1522.25390625
143898 16463 5.463259220123291 95.27398681640625 1946.671142578125
167393 4958 579.4196166992188 567.9822387695312 35.48362350463867
167393 4959 579.4196166992188 162.26551818847656 582.0206298828125
167393 4957 579.4196166992188 1755.080322265625 917.6448364257812
167393 17115 579.4196166992188 55.974056243896484 1066.82373046875
167393 11657 579.4196166992188 329.0859680175781 2322.10009765625
167394 4959 151.2891387939453 162.26551818847656 13.15223503112793
167394 20523 151.2891387939453 18.566965103149414 739.0811157226562
167394 4957 151.2891387939453 1755.080322265625 1243.2252197265625
167394 4960 151.2891387939453 69.41949462890625 1372.564453125
167394 11657 151.2891387939453 329.0859680175781 2153.76708984375
167395 4957 65.9631118774414 1755.080322265625 298.5191955566406
167395 4959 65.9631118774414 162.26551818847656 1388.3458251953125
167395 11657 65.9631118774414 329.0859680175781 3259.08935546875
167395 13746 65.9631118774414 215.4958953857422 4201.79443359375
167395 14833 65.9631118774414 169.5161590576172 4788.20556640625
167396 4961 33.527095794677734 31.32386589050293 55.058536529541016
167396 4957 33.527095794677734 1755.080322265625 437.3652038574219
167396 4958 33.527095794677734 567.9822387695312 533.5265502929688
167396 4963 33.527095794677734 15.09815502166748 778.787841796875
167396 23080 33.527095794677734 8.98083209991455 865.2158203125
167397 4958 13.06777572631836 567.9822387695312 205.38531494140625
167397 4957 13.06777572631836 1755.080322265625 983.46875
167397 17115 13.06777572631836 55.974056243896484 1267.7425537109375
167397 17984 13.06777572631836 46.02272033691406 3090.22607421875
167397 18538 13.06777572631836 42.092098236083984 4286.9208984375
167400 4965 12.38674259185791 11.06730842590332 112.03156280517578
167400 4957 12.38674259185791 1755.080322265625 428.8283386230469
167400 18109 12.38674259185791 30.417985916137695 2001.580322265625
167400 27826 12.38674259185791 2.7971980571746826 3503.07373046875
167400 13746 12.38674259185791 215.4958953857422 4621.35498046875
167403 23080 8.894227981567383 8.98083209991455 106.07880401611328
167403 47573 8.894227981567383 0.43277373909950256 479.5299987792969
167403 4957 8.894227981567383 1755.080322265625 846.74072265625
167403 4961 8.894227981567383 31.32386589050293 935.2467041015625
167403 5077 8.894227981567383 0.3193790912628174 1048.2060546875
17 19 15.664656639099121 16.757902145385742 10.3943510055542
17 0 15.664656639099121 14055.1455078125 1368.0887451171875
17 18368 15.664656639099121 37.686649322509766 3611.842529296875
17 19428 15.664656639099121 23.811792373657227 4160.08203125
17 18208 15.664656639099121 33.849884033203125 4820.19677734375
184932 5502 76.28927612304688 68.10983276367188 51.5684700012207
184932 5501 76.28927612304688 2634.59423828125 541.398193359375
184932 9584 76.28927612304688 997.702392578125 2722.052978515625
184932 16007 76.28927612304688 94.1830062866211 3496.341796875
184932 2793 76.28927612304688 4719.396484375 4093.525146484375
184933 5503 61.26747131347656 61.95730209350586 14.661041259765625
184933 5501 61.26747131347656 2634.59423828125 981.4046630859375
184933 19051 61.26747131347656 29.33371925354004 1870.216064453125
184933 9584 61.26747131347656 997.702392578125 2391.84716796875
184933 18061 61.26747131347656 41.3244743347168 4940.28076171875
184935 5507 15.209630012512207 9.968025207519531 18.228479385375977
184935 5501 15.209630012512207 2634.59423828125 51.508087158203125
184935 5502 15.209630012512207 68.10983276367188 469.9778747558594
184935 29258 15.209630012512207 1.5101263523101807 974.5939331054688
184935 18417 15.209630012512207 37.19703674316406 1675.6212158203125
184936 5501 20.697507858276367 2634.59423828125 635.2771606445312
184936 5503 20.697507858276367 61.95730209350586 1427.7335205078125
184936 9584 20.697507858276367 997.702392578125 3390.48974609375
184936 19005 20.697507858276367 32.39327621459961 3823.841552734375
184936 18848 20.697507858276367 30.439952850341797 4568.1455078125
184938 5505 21.41790008544922 21.908353805541992 7.001986503601074
184938 5501 21.41790008544922 2634.59423828125 485.366455078125
184938 19051 21.41790008544922 29.33371925354004 1817.7484130859375
184938 22854 21.41790008544922 6.862062454223633 3923.833984375
184938 18061 21.41790008544922 41.3244743347168 4914.22216796875
184939 5508 18.926347732543945 17.956279754638672 11.568497657775879
184939 5501 18.926347732543945 2634.59423828125 300.5317077636719
184939 5509 18.926347732543945 14.976226806640625 519.6423950195312
184939 5506 18.926347732543945 18.062824249267578 949.7462158203125
184939 9584 18.926347732543945 997.702392578125 2468.10400390625
184940 5515 10.458562850952148 4.246243000030518 121.30524444580078
184940 5513 10.458562850952148 5.735565662384033 317.6806335449219
184940 5501 10.458562850952148 2634.59423828125 608.9821166992188
184940 22557 10.458562850952148 8.748953819274902 2467.793212890625
184940 23423 10.458562850952148 6.792418956756592 3650.294189453125
184941 5509 14.38979721069336 14.976226806640625 21.760143280029297
184941 5508 14.38979721069336 17.956279754638672 512.4891357421875
184941 5501 14.38979721069336 2634.59423828125 813.658203125
184941 5537 14.38979721069336 1.3552401065826416 1449.6300048828125
184941 5506 14.38979721069336 18.062824249267578 1459.1160888671875
184950 5516 4.822603225708008 4.242676734924316 100.63678741455078
184950 5501 4.822603225708008 2634.59423828125 485.0384216308594
184950 5512 4.822603225708008 8.019969940185547 1254.6097412109375
184950 18248 4.822603225708008 35.222503662109375 2716.2373046875
184950 18760 4.822603225708008 31.31355094909668 3835.2685546875
184957 5505 1.4667651653289795 21.908353805541992 27.09579849243164
184957 5501 1.4667651653289795 2634.59423828125 468.32568359375
184957 19051 1.4667651653289795 29.33371925354004 1836.5760498046875
184957 9584 1.4667651653289795 997.702392578125 2525.73291015625
184957 22854 1.4667651653289795 6.862062454223633 3942.472412109375
198183 5952 12.90607738494873 12.932981491088867 29.768413543701172
198183 6001 12.90607738494873 0.4311210811138153 259.5585021972656
198183 5950 12.90607738494873 2522.518310546875 283.6690368652344
198183 5989 12.90607738494873 0.6779935956001282 530.4991455078125
198183 17879 12.90607738494873 41.20536422729492 1742.264892578125
198184 5954 11.37462043762207 6.134302616119385 216.41827392578125
198184 5950 11.37462043762207 2522.518310546875 479.6308288574219
198184 21078 11.37462043762207 6.81595516204834 772.068603515625
198184 21696 11.37462043762207 11.475845336914062 3486.23828125
198184 21565 11.37462043762207 10.45468807220459 4078.28857421875
198185 5950 6.014858245849609 2522.518310546875 228.52235412597656
198185 17879 6.014858245849609 41.20536422729492 1574.975341796875
198185 14519 6.014858245849609 109.33562469482422 1596.6209716796875
198185 15534 6.014858245849609 87.97618103027344 3270.003662109375
198185 15602 6.014858245849609 79.23699188232422 3271.506591796875
19 20 13.422014236450195 15.360502243041992 18.791484832763672
19 18635 13.422014236450195 23.122697830200195 785.4609985351562
19 0 13.422014236450195 14055.1455078125 910.1387939453125
19 24780 13.422014236450195 4.265423774719238 1779.0194091796875
19 31 13.422014236450195 9.481297492980957 1793.66259765625
208812 6253 108.11396789550781 110.17071533203125 8.963842391967773
208812 6257 108.11396789550781 6.665393352508545 105.026123046875
208812 6261 108.11396789550781 4.672055244445801 305.9510803222656
208812 6252 108.11396789550781 2062.582275390625 745.9735107421875
208812 6254 108.11396789550781 12.918736457824707 970.7577514648438
208813 6252 13.006943702697754 2062.582275390625 460.9743957519531
208813 6253 13.006943702697754 110.17071533203125 980.0891723632812
208813 21884 13.006943702697754 12.87462329864502 1848.6331787109375
208813 11289 13.006943702697754 197.95436096191406 2298.58251953125
208813 18987 13.006943702697754 29.676128387451172 4009.537109375
208814 6254 11.814362525939941 12.918736457824707 6.905674457550049
208814 6252 11.814362525939941 2062.582275390625 436.777587890625
208814 6253 11.814362525939941 110.17071533203125 969.203125
208814 26258 11.814362525939941 3.1606476306915283 1172.42236328125
208814 8518 11.814362525939941 1228.87744140625 3514.13525390625
208815 6255 11.749114990234375 11.97740650177002 4.818806171417236
208815 26450 11.749114990234375 2.6165685653686523 547.8506469726562
208815 6252 11.749114990234375 2062.582275390625 677.7887573242188
208815 6263 11.749114990234375 4.077622890472412 1486.6837158203125
208815 19962 11.749114990234375 18.113372802734375 1520.789794921875
208817 6253 3.5553834438323975 110.17071533203125 43.53093338012695
208817 6257 3.5553834438323975 6.665393352508545 67.86781311035156
208817 6261 3.5553834438323975 4.672055244445801 315.8684997558594
208817 6252 3.5553834438323975 2062.582275390625 770.4882202148438
208817 24761 3.5553834438323975 4.557396411895752 2355.67138671875
208825 6252 2.694277763366699 2062.582275390625 160.28602600097656
208825 6256 2.694277763366699 10.11167049407959 349.4813232421875
208825 10666 2.694277763366699 138.15032958984375 1432.5797119140625
208825 10665 2.694277763366699 336.0064697265625 1861.6275634765625
208825 18208 2.694277763366699 33.849884033203125 4720.63134765625
220596 7206 61.67008590698242 60.28471755981445 41.50812911987305
220596 7205 61.67008590698242 2008.780029296875 237.97164916992188
220596 14210 61.67008590698242 139.30812072753906 1418.7027587890625
220596 12560 61.67008590698242 203.67324829101562 1655.489013671875
220596 15334 61.67008590698242 108.28236389160156 3013.703125
220597 7206 21.87438201904297 60.28471755981445 67.82079315185547
220597 7207 21.87438201904297 19.309640884399414 79.02496337890625
220597 7205 21.87438201904297 2008.780029296875 298.92138671875
220597 12560 21.87438201904297 203.67324829101562 1618.6483154296875
220597 15334 21.87438201904297 108.28236389160156 3063.31787109375
220598 7210 12.2073335647583 11.10649299621582 40.83430862426758
220598 7218 12.2073335647583 2.7961153984069824 89.0267562866211
220598 7205 12.2073335647583 2008.780029296875 255.61268615722656
220598 7211 12.2073335647583 9.629956245422363 521.3707885742188
220598 26470 12.2073335647583 3.5544593334198 1727.8779296875
220599 7206 7.8118438720703125 60.28471755981445 393.5859069824219
220599 7205 7.8118438720703125 2008.780029296875 418.74310302734375
220599 7207 7.8118438720703125 19.309640884399414 513.5762939453125
220599 19507 7.8118438720703125 16.214099884033203 2455.271240234375
220599 19256 7.8118438720703125 27.254323959350586 3479.84228515625
220600 7205 8.991904258728027 2008.780029296875 322.7409362792969
220600 12560 8.991904258728027 203.67324829101562 2006.4442138671875
220600 18885 8.991904258728027 31.519704818725586 2733.614501953125
220600 16653 8.991904258728027 65.46984100341797 3256.64990234375
220600 21854 8.991904258728027 10.885457992553711 4629.43603515625
220602 22093 10.598811149597168 10.624144554138184 6.184899806976318
220602 24637 10.598811149597168 4.337230205535889 540.5503540039062
220602 7205 10.598811149597168 2008.780029296875 687.6104125976562
220602 7216 10.598811149597168 3.842216968536377 990.9105224609375
220602 14210 10.598811149597168 139.30812072753906 1842.8282470703125
229934 6863 58.63514709472656 51.934967041015625 37.60708236694336
229934 6862 58.63514709472656 1927.3516845703125 430.83221435546875
229934 12516 58.63514709472656 284.042236328125 3108.541748046875
229934 16436 58.63514709472656 58.135826110839844 3202.453857421875
229934 15534 58.63514709472656 87.97618103027344 4437.5322265625
229935 6866 34.90188980102539 29.48243522644043 90.72020721435547
229935 6862 34.90188980102539 1927.3516845703125 513.2728271484375
229935 12516 34.90188980102539 284.042236328125 3055.122314453125
229935 16436 34.90188980102539 58.135826110839844 3220.331298828125
229935 17814 34.90188980102539 44.78937911987305 3623.90087890625
229936 6862 34.0052604675293 1927.3516845703125 498.15673828125
229936 6863 34.0052604675293 51.934967041015625 945.5945434570312
229936 16810 34.0052604675293 68.91020965576172 2935.700439453125
229936 15426 34.0052604675293 132.1100616455078 2948.685791015625
229936 15534 34.0052604675293 87.97618103027344 4860.20703125
229937 6862 38.05501174926758 1927.3516845703125 550.0347900390625
229937 6863 38.05501174926758 51.934967041015625 631.2818603515625
229937 15426 38.05501174926758 132.1100616455078 2578.24951171875
229937 16810 38.05501174926758 68.91020965576172 3680.687744140625
229937 15534 38.05501174926758 87.97618103027344 4549.72119140625
229939 6862 5.851125717163086 1927.3516845703125 267.2391357421875
229939 6878 5.851125717163086 2.543231964111328 306.16082763671875
229939 6869 5.851125717163086 6.989851474761963 335.7419738769531
229939 6879 5.851125717163086 2.421539545059204 674.407958984375
229939 6900 5.851125717163086 0.8617433309555054 703.5843505859375
229942 6872 4.854927062988281 4.192623138427734 33.64341354370117
229942 6903 4.854927062988281 0.790795624256134 565.1717529296875
229942 6862 4.854927062988281 1927.3516845703125 734.100830078125
229942 25807 4.854927062988281 3.5179576873779297 1771.41259765625
229942 17297 4.854927062988281 47.443599700927734 3500.96240234375
242789 6593 164.97720336914062 79.55003356933594 113.71354675292969
242789 6591 164.97720336914062 2023.34326171875 193.57913208007812
242789 14755 164.97720336914062 115.81514739990234 3077.107666015625
242789 11581 164.97720336914062 218.36473083496094 4009.340087890625
242789 9855 164.97720336914062 654.8496704101562 4654.5400390625
242790 6592 149.1761016845703 105.17975616455078 138.24615478515625
242790 6591 149.1761016845703 2023.34326171875 345.0415344238281
242790 11581 149.1761016845703 218.36473083496094 4040.583740234375
242790 9855 149.1761016845703 654.8496704101562 4701.69091796875
242790 16281 149.1761016845703 91.17599487304688 4839.2734375
242791 6593 16.571334838867188 79.55003356933594 162.82318115234375
242791 6591 16.571334838867188 2023.34326171875 255.79026794433594
242791 6592 16.571334838867188 105.17975616455078 461.4234619140625
242791 11583 16.571334838867188 32.177310943603516 3957.36279296875
242791 11581 16.571334838867188 218.36473083496094 4100.90625
242793 6595 6.78054666519165 16.41902732849121 119.2520980834961
242793 6596 6.78054666519165 10.336874008178711 125.04866027832031
242793 6591 6.78054666519165 2023.34326171875 268.8562927246094
242793 6600 6.78054666519165 7.057699203491211 403.1747741699219
242793 20747 6.78054666519165 14.794951438903809 1554.0291748046875
242794 6597 10.527202606201172 8.739886283874512 320.35052490234375
242794 6592 10.527202606201172 105.17975616455078 327.0782165527344
242794 6591 10.527202606201172 2023.34326171875 381.6390380859375
242794 6595 10.527202606201172 16.41902732849121 436.7729797363281
242794 9855 10.527202606201172 654.8496704101562 4396.22412109375
242796 6600 7.0143961906433105 7.057699203491211 64.17774200439453
242796 6596 7.0143961906433105 10.336874008178711 370.8356018066406
242796 6595 7.0143961906433105 16.41902732849121 509.1628723144531
242796 6591 7.0143961906433105 2023.34326171875 596.4746704101562
242796 6668 7.0143961906433105 0.18884672224521637 941.6271362304688
242797 6593 5.862272262573242 79.55003356933594 826.7974853515625
242797 6591 5.862272262573242 2023.34326171875 857.310546875
242797 11581 5.862272262573242 218.36473083496094 3400.285400390625
242797 16429 5.862272262573242 76.73921203613281 4013.9990234375
242797 9855 5.862272262573242 654.8496704101562 4502.21875
242798 22714 5.035619258880615 5.7718071937561035 63.436580657958984
242798 6591 5.035619258880615 2023.34326171875 796.2086791992188
242798 26877 5.035619258880615 2.2959372997283936 925.7268676757812
242798 20903 5.035619258880615 15.616314888000488 2967.323486328125
242798 23895 5.035619258880615 6.155475616455078 3372.143310546875
253862 7459 99.70951843261719 98.95071411132812 8.5816011428833
253862 7458 99.70951843261719 1816.126953125 1026.730712890625
253862 7472 99.70951843261719 2.9791414737701416 1271.5927734375
253862 16782 99.70951843261719 71.3043212890625 1928.950439453125
253862 13303 99.70951843261719 203.8997802734375 3669.731689453125
253864 7460 31.13425636291504 30.927026748657227 5.68767786026001
253864 7458 31.13425636291504 1816.126953125 681.6702880859375
253864 7466 31.13425636291504 3.6750965118408203 1238.5859375
253864 33984 31.13425636291504 0.887412965297699 2515.788818359375
253864 16972 31.13425636291504 64.79704284667969 3615.945556640625
253866 7458 7.84646463394165 1816.126953125 409.5437927246094
253866 7459 7.84646463394165 98.95071411132812 998.9422607421875
253866 16782 7.84646463394165 71.3043212890625 2643.17431640625
253866 13303 7.84646463394165 203.8997802734375 4404.12109375
253866 17745 7.84646463394165 49.028961181640625 4640.69287109375
264884 7792 42.833038330078125 1503.5352783203125 282.3399658203125
264884 14340 42.833038330078125 153.27920532226562 1584.4071044921875
264884 12444 42.833038330078125 305.46209716796875 2079.37744140625
264884 14813 42.833038330078125 129.65309143066406 2420.46728515625
264884 16795 42.833038330078125 67.3430404663086 3428.271240234375
264886 7794 38.62788009643555 49.05104446411133 81.19745635986328
264886 7792 38.62788009643555 1503.5352783203125 224.76451110839844
264886 14340 38.62788009643555 153.27920532226562 1536.554443359375
264886 12444 38.62788009643555 305.46209716796875 2231.930419921875
264886 16895 38.62788009643555 59.76713943481445 2476.697265625
264887 7793 43.32448959350586 49.84661865234375 25.813779830932617
264887 7792 43.32448959350586 1503.5352783203125 363.7078552246094
264887 14340 43.32448959350586 153.27920532226562 1131.17578125
264887 12444 43.32448959350586 305.46209716796875 2542.1416015625
264887 16795 43.32448959350586 67.3430404663086 4007.887451171875
264888 7792 11.049630165100098 1503.5352783203125 166.36489868164062
264888 14813 11.049630165100098 129.65309143066406 2731.1455078125
264888 17864 11.049630165100098 45.031734466552734 3395.355712890625
264888 16795 11.049630165100098 67.3430404663086 3747.13916015625
264888 16594 11.049630165100098 73.67086029052734 4851.86474609375
264890 7792 8.528342247009277 1503.5352783203125 278.9609069824219
264890 7795 8.528342247009277 40.88834762573242 364.94512939453125
264890 7793 8.528342247009277 49.84661865234375 482.9754333496094
264890 12444 8.528342247009277 305.46209716796875 2132.892822265625
264890 16795 8.528342247009277 67.3430404663086 3618.2529296875
264892 7792 5.867774963378906 1503.5352783203125 561.272705078125
264892 14340 5.867774963378906 153.27920532226562 1757.2529296875
264892 12444 5.867774963378906 305.46209716796875 1787.5546875
264892 16895 5.867774963378906 59.76713943481445 2075.12841796875
264892 14813 5.867774963378906 129.65309143066406 2232.2734375
275547 8111 19.640697479248047 18.516408920288086 82.22489166259766
275547 8110 19.640697479248047 34.92066192626953 488.7538146972656
275547 8109 19.640697479248047 1246.9637451171875 823.3952026367188
275547 16245 19.640697479248047 104.16978454589844 1439.214599609375
275547 11289 19.640697479248047 197.95436096191406 3661.76123046875
275548 20378 19.569345474243164 17.666051864624023 117.9327392578125
275548 8109 19.569345474243164 1246.9637451171875 660.9302368164062
275548 8114 19.569345474243164 7.163072109222412 953.074951171875
275548 11291 19.569345474243164 22.43964385986328 3141.10498046875
275548 11290 19.569345474243164 57.365421295166016 3277.779052734375
