id id_match mass_original mass_match distance_ckpc/h shared_fraction
117268 3449 10.94411563873291 11.264017105102539 62.828670501708984 0.0436
117268 3494 10.94411563873291 1.8712737560272217 271.9331359863281 0.0076
117268 3451 10.94411563873291 10.337080001831055 602.23486328125 0.0272
117268 3438 10.94411563873291 24.836105346679688 672.6524047851562 0.0463
117268 3430 10.94411563873291 3208.470458984375 860.3865966796875 0.2719
117269 3450 11.869485855102539 10.860041618347168 54.31753921508789 0.2707
117269 3431 11.869485855102539 324.0602111816406 207.91400146484375 0.0702
117269 36560 11.869485855102539 0.7477878928184509 628.8259887695312 0.0203
117269 48764 11.869485855102539 0.33244889974594116 744.0304565429688 0.0090
117269 3430 11.869485855102539 3208.470458984375 828.3193359375 0.0758
117270 3451 10.025389671325684 10.337080001831055 63.923851013183594 0.0348
117270 3432 10.025389671325684 83.47866821289062 265.3597412109375 0.0461
117270 3438 10.025389671325684 24.836105346679688 314.642578125 0.0760
117270 3449 10.025389671325684 11.264017105102539 509.8515625 0.0380
117270 3430 10.025389671325684 3208.470458984375 565.4234008789062 0.4255
117272 3453 6.618445873260498 7.962318420410156 45.170989990234375 0.0240
117272 3433 6.618445873260498 65.4676284790039 113.41423797607422 0.1827
117272 3464 6.618445873260498 4.4357099533081055 201.0704345703125 0.0138
117272 3500 6.618445873260498 1.61489999294281 675.8932495117188 0.0035
117272 3430 6.618445873260498 3208.470458984375 531.8916015625 0.1811
117280 3464 4.7277069091796875 4.4357099533081055 14.843652725219727 0.0051
117280 3453 4.7277069091796875 7.962318420410156 175.25177001953125 0.0084
117280 3433 4.7277069091796875 65.4676284790039 149.72415161132812 0.0678
117280 22274 4.7277069091796875 9.55610466003418 1543.6947021484375 0.0111
117280 3430 4.7277069091796875 3208.470458984375 716.5152587890625 0.2141
117291 3499 2.9976747035980225 1.4761669635772705 39.98859786987305 0.0200
117291 26993 2.9976747035980225 2.834683895111084 1038.8953857421875 0.0380
117291 3454 2.9976747035980225 9.058992385864258 1337.4669189453125 0.1236
117291 3448 2.9976747035980225 12.285967826843262 1409.4423828125 0.0597
117291 3430 2.9976747035980225 3208.470458984375 768.2288208007812 0.1297
11 12 18.749269485473633 19.180782318115234 47.85732650756836 0.0182
11 96 18.749269485473633 2.2037513256073 372.752197265625 0.0023
11 80 18.749269485473633 2.5992677211761475 898.5758666992188 0.0026
11 17 18.749269485473633 11.778238296508789 1121.9334716796875 0.0103
11 0 18.749269485473633 14055.1455078125 1236.9993896484375 0.3071
143881 4251 382.08575439453125 344.1466369628906 10.907608032226562 0.2167
143881 4269 382.08575439453125 5.1939697265625 271.0586242675781 0.0034
143881 4250 382.08575439453125 2832.8662109375 1097.6014404296875 0.2212
143881 4254 382.08575439453125 56.845821380615234 1362.7257080078125 0.0212
143881 4253 382.08575439453125 117.92346954345703 1550.2755126953125 0.0310
143882 4252 244.86952209472656 248.0403289794922 29.5231990814209 0.0675
143882 4255 244.86952209472656 54.75252914428711 970.6240234375 0.0143
143882 18825 244.86952209472656 33.839759826660156 987.3732299804688 0.0091
143882 4256 244.86952209472656 34.321388244628906 1196.5250244140625 0.0081
143882 4250 244.86952209472656 2832.8662109375 1112.64501953125 0.3034
143883 4253 132.5145263671875 117.92346954345703 121.83599090576172 0.0063
143883 4252 132.5145263671875 248.0403289794922 836.7637939453125 0.0102
143883 4250 132.5145263671875 2832.8662109375 444.2807312011719 0.1382
143883 4251 132.5145263671875 344.1466369628906 1504.837158203125 0.0182
143883 17060 132.5145263671875 61.80274963378906 1674.4539794921875 0.0031
143884 4254 90.14228820800781 56.845821380615234 72.52497863769531 0.0120
143884 4253 90.14228820800781 117.92346954345703 184.00172424316406 0.0254
143884 4257 90.14228820800781 43.0758056640625 299.9889831542969 0.0095
143884 4250 90.14228820800781 2832.8662109375 403.09136962890625 0.3329
143884 4251 90.14228820800781 344.1466369628906 1390.7767333984375 0.0731
143885 4255 65.5335693359375 54.75252914428711 35.30908966064453 0.0137
143885 4253 65.5335693359375 117.92346954345703 338.6917724609375 0.0097
143885 4250 65.5335693359375 2832.8662109375 156.00802612304688 0.5066
143885 4252 65.5335693359375 248.0403289794922 1012.3521728515625 0.0645
143885 17060 65.5335693359375 61.80274963378906 1824.165771484375 0.0122
143886 4253 31.312538146972656 117.92346954345703 520.0822143554688 0.0111
143886 4250 31.312538146972656 2832.8662109375 72.88385009765625 0.2840
143886 4251 31.312538146972656 344.1466369628906 1102.453369140625 0.0300
143886 4252 31.312538146972656 248.0403289794922 1145.8736572265625 0.0300
143886 15278 31.312538146972656 138.3695831298828 1616.1510009765625 0.0170
143887 4254 46.050941467285156 56.845821380615234 343.9195251464844 0.0069
143887 4252 46.050941467285156 248.0403289794922 1068.68994140625 0.0248
143887 4251 46.050941467285156 344.1466369628906 1110.787841796875 0.0372
143887 4250 46.050941467285156 2832.8662109375 370.7423095703125 0.1941
143887 15278 46.050941467285156 138.3695831298828 1424.9552001953125 0.0180
143888 4258 30.446990966796875 32.15347671508789 96.60139465332031 0.0279
143888 4255 30.446990966796875 54.75252914428711 232.13754272460938 0.0308
143888 4256 30.446990966796875 34.321388244628906 331.432861328125 0.0123
143888 4253 30.446990966796875 117.92346954345703 425.5605773925781 0.0514
143888 4250 30.446990966796875 2832.8662109375 256.62640380859375 0.7378
143889 4253 8.17883586883545 117.92346954345703 52.77859878540039 0.0715
143889 24140 8.17883586883545 6.488283634185791 901.80810546875 0.0052
143889 23326 8.17883586883545 7.022833824157715 1063.1263427734375 0.0066
143889 17060 8.17883586883545 61.80274963378906 1723.12548828125 0.0532
143889 4250 8.17883586883545 2832.8662109375 508.1938171386719 0.2973
143890 4262 14.035447120666504 11.837739944458008 8.070574760437012 0.1768
143890 30334 14.035447120666504 1.6456599235534668 970.457275390625 0.0189
143890 4266 14.035447120666504 5.925668716430664 1020.3145141601562 0.0218
143890 19763 14.035447120666504 20.65440559387207 1395.2425537109375 0.2184
143890 4250 14.035447120666504 2832.8662109375 456.9530334472656 0.2632
143893 4265 7.874309062957764 7.745132923126221 36.96519088745117 0.0612
143893 4267 7.874309062957764 5.294547080993652 756.232421875 0.0115
143893 4274 7.874309062957764 2.74194073677063 1374.1043701171875 0.0226
143893 4278 7.874309062957764 2.3597495555877686 1565.095947265625 0.0195
143893 4250 7.874309062957764 2832.8662109375 940.4991455078125 0.3040
143894 4263 8.404394149780273 9.240922927856445 9.031476020812988 0.1123
143894 4275 8.404394149780273 2.6158294677734375 708.8525390625 0.0193
143894 24194 8.404394149780273 5.484289646148682 1170.53125 0.0631
143894 23793 8.404394149780273 3.576267957687378 1506.1080322265625 0.0393
143894 4250 8.404394149780273 2832.8662109375 688.6377563476562 0.4255
143896 4253 5.282432556152344 117.92346954345703 314.6528625488281 0.0255
143896 4254 5.282432556152344 56.845821380615234 476.7213439941406 0.0182
143896 17060 5.282432556152344 61.80274963378906 1505.2352294921875 0.0081
143896 4251 5.282432556152344 344.1466369628906 1773.7110595703125 0.0650
143896 4250 5.282432556152344 2832.8662109375 722.8418579101562 0.2103
143897 4270 5.2212324142456055 4.3880295753479 38.54971694946289 0.0830
143897 4454 5.2212324142456055 0.20106279850006104 176.47625732421875 0.0041
143897 4429 5.2212324142456055 0.24037711322307587 182.08628845214844 0.0049
143897 4251 5.2212324142456055 344.1466369628906 229.8682098388672 0.3257
143897 4250 5.2212324142456055 2832.8662109375 1284.7464599609375 0.0668
143898 4251 5.463259220123291 344.1466369628906 294.6952209472656 0.0395
143898 4257 5.463259220123291 43.0758056640625 1359.3155517578125 0.0297
143898 4254 5.463259220123291 56.845821380615234 1522.25390625 0.0187
143898 16463 5.463259220123291 95.27398681640625 1946.671142578125 0.0689
143898 4250 5.463259220123291 2832.8662109375 1241.045654296875 0.1741
167393 4958 579.4196166992188 567.9822387695312 35.48362350463867 0.0028
167393 4959 579.4196166992188 162.26551818847656 582.0206298828125 0.0007
167393 4957 579.4196166992188 1755.080322265625 917.6448364257812 0.0079
167393 4960 579.4196166992188 69.41949462890625 945.212646484375 0.0003
167393 17115 579.4196166992188 55.974056243896484 1066.82373046875 0.0003
167394 4959 151.2891387939453 162.26551818847656 13.15223503112793 0.0601
167394 4967 151.2891387939453 7.777451038360596 166.25413513183594 0.0029
167394 20523 151.2891387939453 18.566965103149414 739.0811157226562 0.0070
167394 4960 151.2891387939453 69.41949462890625 1372.564453125 0.0240
167394 4957 151.2891387939453 1755.080322265625 1243.2252197265625 0.2386
167395 4960 65.9631118774414 69.41949462890625 26.662158966064453 0.0074
167395 4957 65.9631118774414 1755.080322265625 298.5191955566406 0.1776
167395 4958 65.9631118774414 567.9822387695312 952.7664184570312 0.0144
167395 4959 65.9631118774414 162.26551818847656 1388.3458251953125 0.0183
167395 18109 65.9631118774414 30.417985916137695 1590.60546875 0.0035
167396 4961 33.527095794677734 31.32386589050293 55.058536529541016 0.0640
167396 4958 33.527095794677734 567.9822387695312 533.5265502929688 0.0500
167396 4963 33.527095794677734 15.09815502166748 778.787841796875 0.0302
167396 23080 33.527095794677734 8.98083209991455 865.2158203125 0.0192
167396 4957 33.527095794677734 1755.080322265625 437.3652038574219 0.2084
167397 4964 13.06777572631836 11.247441291809082 196.9469757080078 0.0085
167397 4958 13.06777572631836 567.9822387695312 205.38531494140625 0.2229
167397 4961 13.06777572631836 31.32386589050293 509.6992492675781 0.0015
167397 17115 13.06777572631836 55.974056243896484 1267.7425537109375 0.0429
167397 4957 13.06777572631836 1755.080322265625 983.46875 0.0531
167400 4965 12.38674259185791 11.06730842590332 112.03156280517578 0.0156
167400 4966 12.38674259185791 9.75161361694336 309.87628173828125 0.0036
167400 4997 12.38674259185791 1.3763033151626587 351.13531494140625 0.0017
167400 5009 12.38674259185791 0.9836108684539795 701.2880859375 0.0012
167400 4957 12.38674259185791 1755.080322265625 428.8283386230469 0.0903
167403 23080 8.894227981567383 8.98083209991455 106.07880401611328 0.2554
167403 47573 8.894227981567383 0.43277373909950256 479.5299987792969 0.0130
167403 4961 8.894227981567383 31.32386589050293 935.2467041015625 0.1216
167403 5077 8.894227981567383 0.3193790912628174 1048.2060546875 0.0095
167403 4957 8.894227981567383 1755.080322265625 846.74072265625 0.1126
17 19 15.664656639099121 16.757902145385742 10.3943510055542 0.0256
17 16 15.664656639099121 13.527527809143066 502.4212951660156 0.0123
17 46 15.664656639099121 6.068446159362793 750.021484375 0.0097
17 1 15.664656639099121 146.47567749023438 950.3145141601562 0.0118
17 0 15.664656639099121 14055.1455078125 1368.0887451171875 0.2907
184932 5502 76.28927612304688 68.10983276367188 51.5684700012207 0.0018
184932 5508 76.28927612304688 17.956279754638672 587.1506958007812 0.0005
184932 5506 76.28927612304688 18.062824249267578 869.1590576171875 0.0004
184932 5501 76.28927612304688 2634.59423828125 541.398193359375 0.0666
184932 5503 76.28927612304688 61.95730209350586 1412.7159423828125 0.0016
184933 5503 61.26747131347656 61.95730209350586 14.661041259765625 0.0008
184933 5505 61.26747131347656 21.908353805541992 575.8834228515625 0.0003
184933 5506 61.26747131347656 18.062824249267578 1489.81640625 0.0002
184933 19051 61.26747131347656 29.33371925354004 1870.216064453125 0.0004
184933 5501 61.26747131347656 2634.59423828125 981.4046630859375 0.0056
184935 5507 15.209630012512207 9.968025207519531 18.228479385375977 0.0381
184935 5502 15.209630012512207 68.10983276367188 469.9778747558594 0.0336
184935 5501 15.209630012512207 2634.59423828125 51.508087158203125 0.6426
184935 29258 15.209630012512207 1.5101263523101807 974.5939331054688 0.0035
184935 18417 15.209630012512207 37.19703674316406 1675.6212158203125 0.0425
184936 5506 20.697507858276367 18.062824249267578 89.5322265625 0.0027
184936 5508 20.697507858276367 17.956279754638672 927.891845703125 0.0029
184936 5503 20.697507858276367 61.95730209350586 1427.7335205078125 0.0095
184936 5509 20.697507858276367 14.976226806640625 1435.92626953125 0.0024
184936 5501 20.697507858276367 2634.59423828125 635.2771606445312 0.2328
184938 5505 21.41790008544922 21.908353805541992 7.001986503601074 0.0507
184938 26305 21.41790008544922 3.2694525718688965 1415.935546875 0.0077
184938 30344 21.41790008544922 1.6054900884628296 1733.1920166015625 0.0041
184938 19051 21.41790008544922 29.33371925354004 1817.7484130859375 0.0673
184938 5501 21.41790008544922 2634.59423828125 485.366455078125 0.1446
184939 5508 18.926347732543945 17.956279754638672 11.568497657775879 0.1481
184939 5522 18.926347732543945 2.208142042160034 503.5870056152344 0.0154
184939 5509 18.926347732543945 14.976226806640625 519.6423950195312 0.0880
184939 5506 18.926347732543945 18.062824249267578 949.7462158203125 0.0176
184939 5501 18.926347732543945 2634.59423828125 300.5317077636719 0.3034
184940 5515 10.458562850952148 4.246243000030518 121.30524444580078 0.0366
184940 5513 10.458562850952148 5.735565662384033 317.6806335449219 0.0469
184940 5604 10.458562850952148 0.37990474700927734 541.268798828125 0.0035
184940 54716 10.458562850952148 0.2734343111515045 1544.6849365234375 0.0025
184940 5501 10.458562850952148 2634.59423828125 608.9821166992188 0.2848
184941 5509 14.38979721069336 14.976226806640625 21.760143280029297 0.1474
184941 5508 14.38979721069336 17.956279754638672 512.4891357421875 0.0792
184941 5537 14.38979721069336 1.3552401065826416 1449.6300048828125 0.0072
184941 5506 14.38979721069336 18.062824249267578 1459.1160888671875 0.0508
184941 5501 14.38979721069336 2634.59423828125 813.658203125 0.1551
184950 5516 4.822603225708008 4.242676734924316 100.63678741455078 0.0684
184950 5510 4.822603225708008 2.7192416191101074 498.3022155761719 0.0031
184950 5512 4.822603225708008 8.019969940185547 1254.6097412109375 0.0252
184950 5585 4.822603225708008 0.4805975556373596 1317.1995849609375 0.0085
184950 5501 4.822603225708008 2634.59423828125 485.0384216308594 0.2940
184957 5505 1.4667651653289795 21.908353805541992 27.09579849243164 0.0767
184957 27215 1.4667651653289795 2.4013891220092773 355.2467346191406 0.0096
184957 26305 1.4667651653289795 3.2694525718688965 1434.2142333984375 0.0122
184957 19051 1.4667651653289795 29.33371925354004 1836.5760498046875 0.0995
184957 5501 1.4667651653289795 2634.59423828125 468.32568359375 0.1257
198183 5952 12.90607738494873 12.932981491088867 29.768413543701172 0.1337
198183 6001 12.90607738494873 0.4311210811138153 259.5585021972656 0.0048
198183 5989 12.90607738494873 0.6779935956001282 530.4991455078125 0.0050
198183 17879 12.90607738494873 41.20536422729492 1742.264892578125 0.2446
198183 5950 12.90607738494873 2522.518310546875 283.6690368652344 0.3569
198184 5954 11.37462043762207 6.134302616119385 216.41827392578125 0.0195
198184 21079 11.37462043762207 2.5123066902160645 640.1024169921875 0.0083
198184 21080 11.37462043762207 1.5152536630630493 717.7911376953125 0.0051
198184 21078 11.37462043762207 6.81595516204834 772.068603515625 0.0219
198184 5950 11.37462043762207 2522.518310546875 479.6308288574219 0.3691
198185 19554 6.014858245849609 20.723926544189453 1087.866943359375 0.0015
198185 17879 6.014858245849609 41.20536422729492 1574.975341796875 0.0029
198185 20964 6.014858245849609 14.638799667358398 1576.4674072265625 0.0010
198185 14519 6.014858245849609 109.33562469482422 1596.6209716796875 0.0076
198185 5950 6.014858245849609 2522.518310546875 228.52235412597656 0.1618
19 20 13.422014236450195 15.360502243041992 18.791484832763672 0.0668
19 18635 13.422014236450195 23.122697830200195 785.4609985351562 0.0809
19 24780 13.422014236450195 4.265423774719238 1779.0194091796875 0.0189
19 31 13.422014236450195 9.481297492980957 1793.66259765625 0.0332
19 0 13.422014236450195 14055.1455078125 910.1387939453125 0.2747
208812 6253 108.11396789550781 110.17071533203125 8.963842391967773 0.3593
208812 6257 108.11396789550781 6.665393352508545 105.026123046875 0.0216
208812 6261 108.11396789550781 4.672055244445801 305.9510803222656 0.0149
208812 6254 108.11396789550781 12.918736457824707 970.7577514648438 0.0426
208812 6252 108.11396789550781 2062.582275390625 745.9735107421875 0.1147
208813 6256 13.006943702697754 10.11167049407959 161.01214599609375 0.0022
208813 6255 13.006943702697754 11.97740650177002 638.6619873046875 0.0016
208813 6253 13.006943702697754 110.17071533203125 980.0891723632812 0.0034
208813 21884 13.006943702697754 12.87462329864502 1848.6331787109375 0.0029
208813 6252 13.006943702697754 2062.582275390625 460.9743957519531 0.3137
208814 6254 11.814362525939941 12.918736457824707 6.905674457550049 0.1988
208814 35303 11.814362525939941 0.5834457278251648 434.71417236328125 0.0097
208814 6253 11.814362525939941 110.17071533203125 969.203125 0.2749
208814 26258 11.814362525939941 3.1606476306915283 1172.42236328125 0.0252
208814 6252 11.814362525939941 2062.582275390625 436.777587890625 0.1067
208815 6255 11.749114990234375 11.97740650177002 4.818806171417236 0.1877
208815 26450 11.749114990234375 2.6165685653686523 547.8506469726562 0.0202
208815 6263 11.749114990234375 4.077622890472412 1486.6837158203125 0.0387
208815 19962 11.749114990234375 18.113372802734375 1520.789794921875 0.2110
208815 6252 11.749114990234375 2062.582275390625 677.7887573242188 0.1640
208817 6257 3.5553834438323975 6.665393352508545 67.86781311035156 0.0190
208817 6253 3.5553834438323975 110.17071533203125 43.53093338012695 0.2681
208817 6261 3.5553834438323975 4.672055244445801 315.8684997558594 0.0121
208817 21884 3.5553834438323975 12.87462329864502 988.6813354492188 0.0096
208817 6252 3.5553834438323975 2062.582275390625 770.4882202148438 0.0452
208825 6259 2.694277763366699 4.825641632080078 279.1288757324219 0.0007
208825 6256 2.694277763366699 10.11167049407959 349.4813232421875 0.0011
208825 10666 2.694277763366699 138.15032958984375 1432.5797119140625 0.0196
208825 10665 2.694277763366699 336.0064697265625 1861.6275634765625 0.0112
208825 6252 2.694277763366699 2062.582275390625 160.28602600097656 0.2070
220596 7206 61.67008590698242 60.28471755981445 41.50812911987305 0.0078
220596 7205 61.67008590698242 2008.780029296875 237.97164916992188 0.2627
220596 14210 61.67008590698242 139.30812072753906 1418.7027587890625 0.0119
220596 14211 61.67008590698242 35.490478515625 1609.41748046875 0.0047
220596 12560 61.67008590698242 203.67324829101562 1655.489013671875 0.0250
220597 7206 21.87438201904297 60.28471755981445 67.82079315185547 0.0237
220597 7207 21.87438201904297 19.309640884399414 79.02496337890625 0.0073
220597 7205 21.87438201904297 2008.780029296875 298.92138671875 0.3045
220597 21866 21.87438201904297 11.571423530578613 1280.071044921875 0.0027
220597 12560 21.87438201904297 203.67324829101562 1618.6483154296875 0.0078
220598 7210 12.2073335647583 11.10649299621582 40.83430862426758 0.1279
220598 7218 12.2073335647583 2.7961153984069824 89.0267562866211 0.0063
220598 7211 12.2073335647583 9.629956245422363 521.3707885742188 0.0468
220598 26470 12.2073335647583 3.5544593334198 1727.8779296875 0.0422
220598 7205 12.2073335647583 2008.780029296875 255.61268615722656 0.4714
220599 7210 7.8118438720703125 11.10649299621582 270.0541687011719 0.0034
220599 7206 7.8118438720703125 60.28471755981445 393.5859069824219 0.0062
220599 7207 7.8118438720703125 19.309640884399414 513.5762939453125 0.0049
220599 7211 7.8118438720703125 9.629956245422363 672.3724365234375 0.0031
220599 7205 7.8118438720703125 2008.780029296875 418.74310302734375 0.2796
220600 7213 8.991904258728027 7.588380336761475 51.08570861816406 0.0046
220600 7217 8.991904258728027 3.7659153938293457 166.2509002685547 0.0024
220600 7209 8.991904258728027 9.949962615966797 732.147705078125 0.0012
220600 25642 8.991904258728027 4.075374126434326 1705.6666259765625 0.0025
220600 7205 8.991904258728027 2008.780029296875 322.7409362792969 0.3787
220602 22093 10.598811149597168 10.624144554138184 6.184899806976318 0.1683
220602 24637 10.598811149597168 4.337230205535889 540.5503540039062 0.0244
220602 7216 10.598811149597168 3.842216968536377 990.9105224609375 0.0239
220602 14210 10.598811149597168 139.30812072753906 1842.8282470703125 0.0313
220602 7205 10.598811149597168 2008.780029296875 687.6104125976562 0.1597
229934 6863 58.63514709472656 51.934967041015625 37.60708236694336 0.0014
229934 6867 58.63514709472656 23.69099998474121 397.9684143066406 0.0006
229934 6866 58.63514709472656 29.48243522644043 404.34112548828125 0.0007
229934 6864 58.63514709472656 38.70268249511719 904.0308227539062 0.0010
229934 6862 58.63514709472656 1927.3516845703125 430.83221435546875 0.0454
229935 6866 34.90188980102539 29.48243522644043 90.72020721435547 0.0353
229935 6873 34.90188980102539 4.921858310699463 427.0644836425781 0.0015
229935 6862 34.90188980102539 1927.3516845703125 513.2728271484375 0.3995
229935 26380 34.90188980102539 3.3841030597686768 1465.7568359375 0.0040
229935 27711 34.90188980102539 2.6649298667907715 1848.2061767578125 0.0030
229936 6864 34.0052604675293 38.70268249511719 24.168411254882812 0.0100
229936 6867 34.0052604675293 23.69099998474121 599.2982788085938 0.0043
229936 6865 34.0052604675293 39.97373580932617 891.3109741210938 0.0086
229936 6863 34.0052604675293 51.934967041015625 945.5945434570312 0.0144
229936 6862 34.0052604675293 1927.3516845703125 498.15673828125 0.4074
229937 6865 38.05501174926758 39.97373580932617 17.316852569580078 0.0019
229937 6863 38.05501174926758 51.934967041015625 631.2818603515625 0.0026
229937 6867 38.05501174926758 23.69099998474121 648.748291015625 0.0011
229937 6864 38.05501174926758 38.70268249511719 890.9303588867188 0.0018
229937 6862 38.05501174926758 1927.3516845703125 550.0347900390625 0.0875
229939 6878 5.851125717163086 2.543231964111328 306.16082763671875 0.0170
229939 6869 5.851125717163086 6.989851474761963 335.7419738769531 0.1643
229939 6879 5.851125717163086 2.421539545059204 674.407958984375 0.0052
229939 6900 5.851125717163086 0.8617433309555054 703.5843505859375 0.0182
229939 6862 5.851125717163086 1927.3516845703125 267.2391357421875 0.5040
229942 6872 4.854927062988281 4.192623138427734 33.64341354370117 0.1558
229942 6903 4.854927062988281 0.790795624256134 565.1717529296875 0.0304
229942 35147 4.854927062988281 0.40667158365249634 1521.2186279296875 0.0155
229942 25807 4.854927062988281 3.5179576873779297 1771.41259765625 0.1091
229942 6862 4.854927062988281 1927.3516845703125 734.100830078125 0.3080
242789 6593 164.97720336914062 79.55003356933594 113.71354675292969 0.0176
242789 6594 164.97720336914062 21.18740463256836 300.2645263671875 0.0044
242789 6592 164.97720336914062 105.17975616455078 371.86328125 0.0083
242789 6591 164.97720336914062 2023.34326171875 193.57913208007812 0.2932
242789 19643 164.97720336914062 22.089954376220703 1759.1922607421875 0.0046
242790 6592 149.1761016845703 105.17975616455078 138.24615478515625 0.0066
242790 6593 149.1761016845703 79.55003356933594 358.3872985839844 0.0052
242790 6591 149.1761016845703 2023.34326171875 345.0415344238281 0.1305
242790 6594 149.1761016845703 21.18740463256836 668.4146728515625 0.0013
242790 18261 149.1761016845703 39.11811447143555 1945.9888916015625 0.0025
242791 6594 16.571334838867188 21.18740463256836 163.95590209960938 0.0070
242791 6593 16.571334838867188 79.55003356933594 162.82318115234375 0.0179
242791 6592 16.571334838867188 105.17975616455078 461.4234619140625 0.0243
242791 21821 16.571334838867188 14.420248985290527 1108.091552734375 0.0054
242791 6591 16.571334838867188 2023.34326171875 255.79026794433594 0.3914
242793 6595 6.78054666519165 16.41902732849121 119.2520980834961 0.0631
242793 6596 6.78054666519165 10.336874008178711 125.04866027832031 0.0734
242793 6600 6.78054666519165 7.057699203491211 403.1747741699219 0.0484
242793 20747 6.78054666519165 14.794951438903809 1554.0291748046875 0.0593
242793 6591 6.78054666519165 2023.34326171875 268.8562927246094 0.5112
242794 6597 10.527202606201172 8.739886283874512 320.35052490234375 0.0184
242794 6592 10.527202606201172 105.17975616455078 327.0782165527344 0.0196
242794 6595 10.527202606201172 16.41902732849121 436.7729797363281 0.0364
242794 6600 10.527202606201172 7.057699203491211 502.9496154785156 0.0173
242794 6591 10.527202606201172 2023.34326171875 381.6390380859375 0.5453
242796 6600 7.0143961906433105 7.057699203491211 64.17774200439453 0.2181
242796 6596 7.0143961906433105 10.336874008178711 370.8356018066406 0.0191
