7666.49 9963.71 4377.16 63.1231 174.415
783.901 28542.8 21538 56.7361 168.318
12015.1 11288.6 34434.7 77.6527 186.888
31689.9 18231.9 8296.32 69.9771 180.507
18253.3 20161.8 13624.9 82.3589 190.589
8075.47 27529 21347.2 53.6734 165.234
11710.8 30010.2 29285.2 81.089 189.603
2455.53 10669.5 1212.12 74.702 184.489
23380.7 16715.2 7701.31 77.7647 186.973
2385.84 18695.1 13865.5 79.4082 188.285
23190.3 14666.5 14202.8 75.3743 185.036
18154.5 22380.6 23755 68.1842 178.963
7525.54 21861.9 1984.15 76.2333 185.741
951.117 5805.1 23135.2 74.179 184.052
24036.5 3261.86 18905.9 49.9383 161.317
30733.8 33262.5 8333.73 66.2606 177.256
26648.5 6108.68 33687.5 72.3302 182.513
21694.8 5133.05 22.9718 72.4235 182.597
7636.44 26158.2 27562.6 56.8108 168.393
19866.4 2315.16 17893.2 70.5747 181.032
29696.4 34479.8 22515 73.3573 183.379
30688 16483.7 7864.07 67.1571 178.061
30925.3 13382.7 2875.42 64.3744 175.564
21362.6 18316.6 19924.5 68.3149 179.07
23248.3 17984.9 8721.23 73.3573 183.374
4584.53 22524.2 17926.6 71.994 182.229
24771.7 26308.7 21279 68.6511 179.368
1032.22 1531.82 19194.8 66.3353 177.325
11712.5 10971 46.709 66.1673 177.173
112.856 3915 21452.3 69.3421 179.966
23008 19955.6 6480.02 70.2572 180.753
21479 5923.89 29410.3 71.247 181.594
19416 22014.6 25866.1 68.1842 178.963
21290.4 26414.6 26964.6 65.8498 176.893
8579.88 13331.3 8361.44 70.2572 180.759
19320 14267.4 1217.8 58.7904 170.333
13780 21483.5 15915.6 69.0059 179.676
25602.4 2051.12 17839.8 61.7598 173.148
31435 17706.5 9430.99 63.8515 175.085
21140.8 18871.9 34250 64.4304 175.609
33602.2 2352.98 4801.9 60.9941 172.437
31350.6 9706.8 29690.1 64.6919 175.847
7815.82 23120.3 28361.9 67.9975 178.794
12229.6 12231.3 33198 47.2116 158.318
3954.24 23458.5 31277.5 63.9822 175.199
26945.4 17237.7 30919.3 56.4747 168.06
28323.9 11948.9 30878.1 59.1079 170.635
667.606 22315.1 33625.6 64.6545 175.814
16352.1 31156.1 26907.7 63.8702 175.102
30870 5817.3 29901 52.3474 163.866
21914.3 4890.66 2222.77 58.7157 170.262
28336.4 19055.1 5095.77 65.2148 176.323
596.302 31329.2 22562.6 56.0825 167.675
17082.9 22649.8 23150.5 25.8095 129.455
19946.9 22776.7 21266.7 61.461 172.875
15396 28704.7 25197.4 54.5324 166.121
23020.1 12546.3 17866.9 63.1418 174.43
5162.48 28814.1 17471.3 56.6054 168.194
7668.32 26116.3 26760.8 63.7768 175.011
22258.1 10879.5 20084.6 60.3405 171.813
14073.9 2992.16 10804.2 58.6597 170.208
17699 4507.39 7348.26 49.378 160.701
13605.4 4439.76 1493.11 61.349 172.77
3215.75 8815.06 94.6377 60.1724 171.661
20375.3 30743.9 16442.9 59.276 170.805
26112.7 19571.9 3969.52 42.7482 153.171
32135.4 13749.2 9425.66 53.2625 164.817
31256.7 19412.7 5066.36 60.2658 171.744
24197.6 6096.86 2322.35 60.9755 172.418
21416.8 25214.3 21888.1 52.5341 164.056
24909.4 21168.1 9551.06 56.456 168.041
19608.5 30972 8924.7 58.8278 170.362
13612.2 16986.5 6597.47 59.2947 170.816
27218.2 2482.51 6875.16 41.665 151.866
9087.94 21394 26661.4 43.7193 154.314
3593.57 17273.4 8461.34 56.456 168.04
17900.4 29992.2 25251.5 58.7157 170.254
8007.88 24997.1 22880.5 58.0994 169.661
8668.37 27458.2 23174.5 38.6396 148.093
4807.21 4633.87 33034.1 57.259 168.837
33376.7 33150 17007.7 56.8108 168.397
17573 20117.7 22694.2 50.6666 162.1
21255.1 26463.5 23948.6 43.2711 153.793
13149.1 28121 25024 49.7141 161.072
8063.88 25170 26270 43.4579 154.006
16100.1 32370.2 16968.7 54.0842 165.657
1372.86 6596.56 18451 53.9348 165.503
25574.9 9825.4 26520.2 49.378 160.71
10966.8 14637.5 6220.7 53.2625 164.815
467.053 20668 11108.7 52.5715 164.105
96.2466 20350.7 31670.4 53.1318 164.685
33747.2 6304.29 30921.6 54.6071 166.197
31048.2 9816.3 29526.9 53.0197 164.563
20379.6 30741.4 7442.89 45.5682 156.46
33667.3 26099.5 23442.4 51.9739 163.478
19291.2 1405.08 28424.8 53.1691 164.717
23651.1 18660.1 30984.4 48.5563 159.814
24797.4 26630.2 23208.8 53.001 164.548
2560.95 31717.8 18008.2 51.8245 163.322
17722.4 1521.88 30381.5 40.5258 150.469
24486.2 29167 16191.9 50.1997 161.59
14293 1407.09 13817.6 52.5902 164.121
25637.6 294.282 13283.2 37.2576 146.303
24849.7 29716.1 15999.5 25.2679 128.54
967.064 19976.3 28660.9 43.4952 154.049
26331.4 52.4716 11866.9 52.4034 163.924
7372.69 23572.8 33618.4 48.4069 159.653
951.395 29325.6 14612.4 38.6956 148.161
6255.08 24132.6 18222.1 46.558 157.588
23055.6 8298.21 27506.1 44.2422 154.931
34851.8 20026.4 5820.59 51.3576 162.826
24942.9 914.42 23042.9 50.7226 162.156
15172.5 4799.76 8759.92 41.9078 152.153
33053.6 11046.3 565.617 44.5597 155.298
19580.4 1621.57 26472.4 50.7413 162.179
11580 29823.7 19865.3 47.305 158.421
21967.5 3692.85 17557.7 49.0605 160.359
23477.8 7496.97 18346.4 50.2371 161.629
28521.1 20626.8 4996.4 44.8585 155.652
24356.6 19335.3 3924.06 38.6022 148.042
33133.8 20810.3 1625.56 46.2965 157.293
23615.2 9547.66 4396.97 48.3882 159.626
10000.9 10100.3 28198.8 47.0809 158.176
23500.2 13209.8 16167.5 48.0894 159.294
22517.9 23697.7 19576.6 48.7057 159.969
20126.7 20709.4 14690.4 45.12 155.943
25274.4 6454.4 34426.5 48.9485 160.242
1101.37 26521.9 24986.3 29.0777 134.709
9197.14 20336.6 11333.7 48.5002 159.752
15924.5 1726.71 16353.5 45.0826 155.904
21633.9 1395.7 19080.9 48.2014 159.425
21980.9 8902.7 26611.1 44.4103 155.131
23850.9 34557.2 6056.9 37.5377 146.667
11045.4 22256.4 16942.3 48.9111 160.199
20855.4 15972 29655.7 46.5206 157.547
23192.2 14217.2 16471.6 43.3645 153.901
29562.5 12506 7226.77 39.0504 148.616
456.374 21845.1 34772.1 43.8874 154.515
12115.5 5488.48 9711.85 47.5104 158.65
11260.1 21026.6 22861.5 44.9332 155.734
189.27 17913.4 7629.91 45.6055 156.509
6571.6 10133.7 6770.03 45.8296 156.763
34715.8 16817.4 24468.1 47.2863 158.411
17833.3 21880 22194.2 46.6514 157.699
33238.4 29932.2 13041.6 42.9163 153.362
20489.2 10867.2 18607.6 45.6429 156.549
19285.3 23387.7 21909.3 46.3339 157.336
23849.1 19527.3 11044.5 43.5512 154.117
23757.8 27325.3 5179.31 40.283 150.163
30873.8 6825.4 34444 44.9706 155.781
18877.7 5218.8 26041.9 35.5955 144.103
404.726 18849.4 6006.98 44.7838 155.561
15410.7 21554.7 16538 44.8959 155.689
26114.1 10146.2 27262.4 43.7753 154.386
6437.84 9592.68 7989.9 44.2609 154.957
7124.41 4564.84 14642.9 45.8857 156.82
32480.2 25269.9 29578.6 40.7873 150.786
23231.8 16454.5 4526.91 30.4597 136.8
10596.2 19437.2 2895.02 44.3543 155.06
13915.9 4087.2 2857.94 43.738 154.342
26814.4 10773.6 28424.9 43.3271 153.854
503.701 18189.9 23285.5 39.592 149.297
22376.2 12075.8 19201.7 40.5445 150.484
18028.8 23298.7 839.769 36.8281 145.744
24327.8 4377.45 21118 42.1132 152.41
13330.2 21469.6 34750.4 41.7397 151.956
25936.9 10378.2 25290.7 40.918 150.948
12969.9 21793.3 14180.8 38.3781 147.763
29088.1 11350.4 1948.49 41.3475 151.473
23155.8 4795.03 7133.15 40.3951 150.305
17985.3 22327.1 23098.9 41.2542 151.36
1963.65 30591.2 15293.8 43.0657 153.544
20868.4 24697.3 22079.1 40.862 150.882
5158.83 11967.5 9164.97 30.1983 136.416
20851.2 14152.4 1741.05 41.9825 152.249
20605.2 4533.59 34474.5 42.4867 152.856
11725.3 19152.8 1970.22 30.0862 136.248
25796.7 10757.5 24770.3 40.0963 149.937
16275.3 3751.75 9442.49 36.3798 145.146
1234.35 5738.02 28062.7 41.8518 152.091
33479 15348.3 10016 40.5632 150.508
21113.7 4923.18 4722.28 35.9503 144.57
8675.55 22691.1 2841.96 39.3866 149.037
8266.82 23790.1 21783.1 28.947 134.498
22520.5 4795.11 6577.55 40.862 150.885
13748.9 6395.36 34173.6 39.0131 148.568
2949.12 30088.1 14323.5 39.8161 149.578
1354.35 5241.17 19498.3 40.4698 150.395
23270.9 12946 16773.4 40.5071 150.437
32060.6 12711.7 9848.47 40.283 150.161
30884 13991.8 2737.57 32.2526 139.437
25015.7 26643.9 22091.8 36.1744 144.87
385.142 30716.6 9958.59 39.2559 148.873
11222.8 17068.2 26956.2 39.2746 148.905
5126.66 15481.1 4644.53 38.098 147.395
25601.1 33998.7 14283.3 37.7432 146.939
8771.02 22740.7 18014.1 40.3391 150.238
34505.1 16967.3 5990.03 37.6124 146.771
24040.1 9835.62 15156.7 39.6294 149.344
22019.7 26215.8 23100.1 39.2932 148.919
8028.46 21759.2 4665.43 33.3171 140.961
23096.9 22211.3 32431.9 38.3595 147.738
24361.9 2785.67 6045.16 38.21 147.546
22827.2 5819.44 31744.9 39.7975 149.555
11321.7 28188.8 9624.72 38.3408 147.706
23546.7 24399.7 12201.9 34.6991 142.88
5865.79 25663.7 22151.8 39.1065 148.683
17335.6 4874.79 6209.04 37.1269 146.134
10450.7 26753.9 7935.42 22.5226 123.708
24883.9 22640.1 8631.67 33.4478 141.142
17804.7 21478.7 22494.8 28.0879 133.153
32988.1 28243.2 27129.2 36.0063 144.652
21414.4 31412.6 6237.13 28.1813 133.304
11452.2 5746.76 6309.78 38.2474 147.586
9303.09 13838.5 26533.3 16.5091 111.539
15189.1 7568.67 30894.7 18.3207 115.484
7560.53 24101.3 32509.8 38.5462 147.973
6966.9 21701.1 30956.7 36.7347 145.62
14528.8 4613.57 21883.5 37.0335 146.008
2491.33 17684.5 12980.5 33.093 140.64
3802.75 23118.5 31852.3 33.7279 141.537
32563.3 8259.15 25463 37.3883 146.476
17305.9 16405.8 1482.57 36.9214 145.86
8468.52 26014.7 29138.4 23.9606 126.282
9288.89 22579.2 17626.7 35.5208 143.997
25613.3 6975.17 24199.1 37.0708 146.059
11431.8 21686.9 22281.5 34.0267 141.954
4460.13 21052.6 15980.9 37.5004 146.626
16902.4 4142.55 32255.9 35.8756 144.476
7366.52 23042.4 107.21 35.7449 144.296
22124.7 25123.3 18179.6 34.7738 142.98
21058.7 26995.2 26659.7 32.9996 140.501
8276.87 25550.7 23461.5 33.6906 141.48
11470.1 30788.2 30083.3 30.2916 136.549
4961.14 25830.4 22397.3 30.329 136.608
8276.91 30805.9 15971.6 34.1388 142.109
2776.03 24256.2 16287.6 34.3442 142.39
1166.16 27557 16199.6 34.7924 143.003
30819.8 23369.4 33192.7 36.2304 144.95
7860.59 9684.79 3779.02 35.9503 144.577
2365.02 25936.9 17059.8 34.8485 143.086
641.297 18144.9 7450.11 35.6328 144.152
22612.1 4387.95 9293.24 35.0352 143.338
13918.7 2340.24 16236.6 34.7177 142.908
19626.8 5068.05 1371.08 23.4377 125.366
20382.7 33154.8 10388.2 35.6142 144.128
2851.62 1700.01 318.021 27.3783 132.022
32872.7 8497.53 28248.9 21.3274 121.483
22505.2 20692.8 8139.42 33.6346 141.4
25015.7 26794.4 22498.3 34.4189 142.494
555.721 23236.9 7014.42 34.8111 143.028
19556.2 1998.36 26611.3 34.9418 143.207
26341.4 12573.2 30442.6 21.813 122.393
1036.87 28156.3 11196.8 27.3222 131.939
2211.53 4747.77 28793.9 23.8673 126.128
32152.7 10933.6 1761.34 35.1659 143.513
29082.1 19933.6 3413.16 35.7636 144.32
3806.54 16247.6 12147.5 32.8315 140.264
15271.1 27020.7 29369 34.8671 143.109
15398.8 9262.75 940.806 34.0267 141.947
14915.4 21069.6 17025 33.7093 141.504
18884.6 3222.71 31493.5 24.054 126.45
29000.8 28291.8 2634.29 34.0828 142.031
24846.2 28774.7 15144.7 33.0369 140.564
32682.4 8804.76 11090.9 24.8384 127.81
11090.8 33410.5 7477.6 34.1575 142.128
20323.1 4877.25 4531.3 32.7195 140.112
18589.7 20706.5 28831 31.2441 137.972
23487.8 19089.3 12704.6 32.4393 139.704
9886.77 17759.2 4122.29 28.4428 133.717
1289.11 19095.6 22058.3 25.3987 128.761
23275.6 14687.1 16811.7 30.2916 136.549
20864 9719.64 33836.9 26.8927 131.238
9006.35 20773.3 2587.96 33.84 141.687
3677.03 30260.2 14695.5 32.8502 140.29
23268.9 919.138 13744.3 32.2526 139.441
30613.2 32680.4 14020.3 26.015 129.796
6516.61 27648.1 22647.6 30.9079 137.477
409.52 4447.11 34528.6 29.5073 135.367
13253.9 21610.9 19990.2 32.2712 139.46
26645.6 33917.3 6724.46 33.4291 141.111
29932.8 14047.7 4000.17 27.8452 132.769
19679.8 34427.7 15917.2 30.273 136.526
21982.1 19944.9 29101.7 31.1694 137.86
26735.4 2336.29 7046.16 33.2797 140.905
11896.4 24776.9 16919.1 31.7483 138.709
25411.5 24828.5 33763.7 27.5837 132.351
13814.1 7094.51 65.2297 33.0743 140.61
25588.3 19666.5 3946.37 18.1152 115.047
4524.18 330.579 23837.6 22.6907 124.011
31187.7 5550.16 1730.36 31.3001 138.055
21617.3 24665.2 20899.1 32.6074 139.947
5337.75 33981.3 21681.8 30.1983 136.412
7834.78 844.929 15909 31.3935 138.193
8741.58 20927.5 12838.8 29.6567 135.593
23475.4 18630.3 9804.97 30.2356 136.471
10722.4 9371.04 30680.4 30.5904 137.004
883.349 21064.4 23512.4 29.6753 135.622
19451.7 2713.37 27557.8 31.0947 137.754
26258 33666 6442.26 31.2441 137.966
12810.1 27165.4 3028.48 29.2085 134.907
10971.5 7607.14 3497.67 21.0473 120.944
28813.8 12114.9 2795.99 30.1049 136.274
21958.9 24585.3 19170.5 24.745 127.651
34246.6 27686.6 25859.1 30.7772 137.275
18126.3 22354.4 89.8265 28.5922 133.95
33716.9 7845.17 25973.6 18.1152 115.046
13561.4 6833.94 8466.23 18.1712 115.161
24810.7 26176 27897.1 30.1983 136.411
18636 4045.92 24786.7 21.4955 121.799
19916.7 4708.72 4954.57 31.2814 138.02
14196 31058.3 19991.1 25.8469 129.519
29467.4 30385.4 10929.8 29.1338 134.794
21441.4 33945.9 32925.9 29.5259 135.397
14718.1 8923.28 31261.4 29.2271 134.933
20523.4 18697.4 15349.2 29.3765 135.168
18999.6 21253.5 21400.1 31.0387 137.666
19052.5 21046.2 20673 28.5361 133.862
1871.07 18694.9 13822.7 27.6771 132.502
22494.5 18295 2229.63 23.5124 125.491
2755.86 18231.8 10327.5 27.453 132.144
34851.5 20523.5 10278.7 26.0897 129.922
22734.7 20300.4 7279.01 29.638 135.564
22457.8 18304.2 33307.2 28.7976 134.274
8289.43 23705.5 19826.5 13.6891 104.788
10575.4 19868.1 2452.13 28.5175 133.832
18099.4 1711.49 18491.4 22.8775 124.357
20285.1 5206.48 31973.1 26.1644 130.047
4673.87 4765.44 25935.7 27.2849 131.874
16181.9 7316.36 24456.8 28.8536 134.357
31081.4 10531 34209.3 25.2493 128.511
9299.23 17361.2 24891.5 29.3579 135.131
2568.94 4569.06 33262.2 28.5735 133.923
23422.1 9150.26 4473.03 26.762 131.025
11328.9 6951.56 4099.61 27.6771 132.5
20771.4 26119.9 22802.4 29.1524 134.821
926.72 23976.4 4869.79 13.8946 105.313
4349.94 22825.7 31996.8 27.1728 131.692
9593.43 12782.4 3504.32 26.7246 130.964
14108.9 21982.5 15009.1 28.5361 133.863
20921.7 14898.3 2229.29 28.1626 133.276
11108.9 26539.8 15391.4 28.3681 133.602
7372.3 21458.3 30991.1 27.1728 131.696
9061.86 4232.04 15039.7 20.9165 120.699
9084.05 21120.9 12627.6 28.2747 133.449
25230.9 1557.38 13474 24.8197 127.78
18277.2 18819 23570.8 22.7467 124.12
11862 19292.4 25175.2 23.9793 126.321
7509.74 25305.5 20854.3 30.8706 137.415
940.113 17812.3 9574.86 28.2187 133.366
23345.7 403.504 5518.24 27.8265 132.74
30852.1 29524.4 22752.1 27.3969 132.057
24150.3 17582.3 32054.1 26.6312 130.81
21778.2 6073.28 30958.7 28.9657 134.532
32588.6 29637.4 11598.5 26.4632 130.538
19713.7 191.206 23719.9 27.0608 131.511
31246.6 12758 8245.47 26.0336 129.828
24182.1 18341.5 3718.31 27.4156 132.088
18654.6 28169.7 25565.8 28.1253 133.213
4223.72 4535.17 33081.7 25.7535 129.362
20345 6498.24 32053.4 23.5685 125.593
1900.22 25231.7 8502.49 26.7059 130.941
15017.6 20642.6 12461.9 26.762 131.028
5537.94 34538.5 17482 26.7433 130.998
219.633 30501.4 17781.1 16.6212 111.793
1990.97 34805.1 23781.6 24.8197 127.774
9935.25 12672 3771.45 20.0948 119.093
1610.67 32291 22847.9 15.482 109.176
31280.4 6857.76 34044.4 24.745 127.647
33519.2 10558.2 34978.5 15.1458 108.377
24235.5 9108.83 15144.2 16.6585 111.878
27734.1 11425.9 3552.99 25.0812 128.224
30208.7 5144.78 28278.5 26.3885 130.42
25274.3 27148.7 23623.1 26.183 130.074
